# This file is generated by MACS								
# ARGUMENTS LIST:								
# name = 9102.4.pe100.36.bowtie.r1.27277536.32.1e-05								
# format = BED								
# ChIP-seq file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/9102.4.pe100.36.bowtie.r1.27277536.bed								
# control file = /projects/genauhpc/markus/Busslinger/2012Jul02/results/subsamples/10195.6.pe76.36.bowtie.r1.22477991.bed								
# effective genome size = 2.65e+09								
# tag size = 36								
# band width = 300								
# model fold = 17								
# pvalue cutoff = 1.00e-05								
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000								
# unique tags in treatment: 22718727								
# total tags in treatment: 27277536								
# unique tags in control: 19975494								
# total tags in control: 22477991								
# d = 159								
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr19	3603450	3604077	628	242	27	61.27	5.45	6.35
chr19	3605026	3605798	773	417	33	72.92	7.23	3.35
chr19	3647350	3648473	1124	466	42	60	4.47	6.96
chr19	3652916	3654445	1530	427	55	72.69	4.38	3.39
chr19	3680546	3681831	1286	344	61	119.54	5.24	1.33
chr19	3684960	3687070	2111	1632	108	272.38	6.38	1.69
chr19	3707548	3709055	1508	730	93	184.04	6.55	1.32
chr19	3719314	3719974	661	202	31	53.47	5.46	10.78
chr19	3723710	3724382	673	310	26	65.58	7.54	5.03
chr19	3766611	3769237	2627	1802	161	435.47	8.25	2.78
chr19	3842347	3843344	998	333	40	69.53	4.51	3.99
chr19	3850846	3852463	1618	922	93	301.4	11.64	1.91
chr19	3902134	3904680	2547	978	157	309.42	7.37	1.95
chr19	3904943	3905974	1032	503	62	86.15	5.29	2.02
chr19	3912106	3913434	1329	863	81	84.89	4.41	2.07
chr19	3922364	3925046	2683	1470	200	652.99	13.06	4.35
chr19	3928755	3932188	3434	772	245	635.23	10.99	3.95
chr19	3934959	3937081	2123	1066	198	551.84	11.06	3.79
chr19	3984252	3986744	2493	979	109	105.49	3.49	1.44
chr19	3998234	3999470	1237	549	57	52.58	3.76	11.58
chr19	3999858	4001528	1671	756	97	73.35	5.33	3.28
chr19	4011674	4013205	1532	1112	84	196.76	8.84	1.33
chr19	4037749	4038223	475	158	24	53.55	5.53	10.73
chr19	4055311	4056748	1438	1045	54	63.71	5.16	5.56
chr19	4096544	4098180	1637	747	73	60.89	3.36	6.54
chr19	4099599	4101938	2340	1313	108	183.34	5.53	1.33
chr19	4102957	4103730	774	465	31	54.92	4.47	9.71
chr19	4105277	4105784	508	305	24	62.38	6.65	5.88
chr19	4111726	4115671	3946	1808	285	318.94	9.35	1.89
chr19	4115809	4117660	1852	868	100	120	9.48	1.32
chr19	4121143	4121931	789	395	33	67.9	5.36	4.31
chr19	4125521	4126623	1103	362	48	109.77	6.24	1.41
chr19	4142247	4146134	3888	1862	277	331.46	7.71	1.92
chr19	4146663	4148301	1639	777	102	204.39	11.74	1.34
chr19	4148329	4151704	3376	278	276	803.12	27.65	8.47
chr19	4162874	4163827	954	551	41	79.33	5.92	2.56
chr19	4165316	4166573	1258	523	52	61.36	3.9	6.32
chr19	4169224	4170317	1094	313	66	147.89	8.13	1.32
chr19	4170630	4173458	2829	999	142	124.05	5.77	1.3
chr19	4184564	4185905	1342	468	132	423.06	13.41	2.57
chr19	4190634	4193137	2504	464	142	274.84	8.78	1.68
chr19	4196304	4197108	805	437	42	125.55	10.05	1.32
chr19	4197268	4198027	760	364	34	78.02	5.87	2.69
chr19	4201238	4202386	1149	450	55	88.74	7.02	1.89
chr19	4212936	4215687	2752	401	125	228.07	6.14	1.4
chr19	4219886	4223019	3134	1245	163	209.31	7.86	1.37
chr19	4226677	4228469	1793	1135	93	125.74	4.95	1.31
chr19	4230995	4232477	1483	688	131	375.73	9.69	2.01
chr19	4263345	4264731	1387	410	68	113.33	5.27	1.4
chr19	4268646	4269696	1051	691	48	116.95	6.69	1.37
chr19	4272217	4273088	872	259	32	58.32	4.99	7.74
chr19	4282333	4283591	1259	1033	65	130.11	6.27	1.28
chr19	4285029	4286770	1742	1249	73	95.74	6.34	1.65
chr19	4289963	4291649	1687	307	75	61.8	3.16	6.15
chr19	4293833	4295111	1279	722	119	319.69	14.83	1.9
chr19	4299223	4303082	3860	3282	220	337.58	6.63	1.9
chr19	4303129	4305369	2241	293	89	128.35	4.64	1.29
chr19	4305508	4306826	1319	899	64	191.96	11.59	1.31
chr19	4333299	4334509	1211	658	65	71.7	4.57	3.6
chr19	4355664	4356345	682	528	24	53.84	4.98	10.54
chr19	4396383	4398720	2338	1554	138	570.65	12.15	3.77
chr19	4425469	4426297	829	405	32	61.4	8.47	6.31
chr19	4438729	4440073	1345	987	54	109.66	5.24	1.41
chr19	4476370	4477536	1167	385	45	68.18	4.74	4.24
chr19	4490793	4491568	776	151	28	57.41	4.44	8.17
chr19	4498094	4498925	832	384	29	54.92	4.6	9.71
chr19	4507790	4508428	639	390	24	65.94	7.12	4.95
chr19	4510070	4511213	1144	709	63	229.02	9.76	1.39
chr19	4601744	4602979	1236	631	50	102.82	5.07	1.46
chr19	4613456	4616269	2814	1372	134	253.53	6.71	1.59
chr19	4623373	4624360	988	216	36	52.83	5.65	11.41
chr19	4624950	4626251	1302	741	68	124.26	5.56	1.31
chr19	4697990	4698820	831	365	35	73.25	5.85	3.3
chr19	4711168	4711932	765	422	24	63.54	6.36	5.59
chr19	4712126	4712842	717	278	26	63.77	6.14	5.53
chr19	4714313	4715271	959	339	36	60.63	5.1	6.63
chr19	4733125	4734706	1582	1149	56	114	6.51	1.39
chr19	4755504	4756801	1298	331	80	162.69	10.75	1.29
chr19	4793555	4794010	456	305	18	56.27	6.64	8.92
chr19	4803127	4804067	941	537	35	77.64	5.68	2.72
chr19	4810420	4812364	1945	787	130	500.84	10.56	3.19
chr19	4839061	4840037	977	356	46	110.25	8.08	1.4
chr19	4862905	4863688	784	454	28	52.88	5.8	11.34
chr19	4878237	4879368	1132	817	49	126.55	7.41	1.29
chr19	4892582	4893534	953	323	35	94.45	6.99	1.68
chr19	4926846	4928744	1899	1556	78	70.26	5.24	3.89
chr19	4931657	4932741	1085	384	40	54.7	4.64	9.87
chr19	4967496	4968259	764	620	26	76.03	7.6	2.94
chr19	4988309	4990160	1852	1425	73	98.87	5.12	1.56
chr19	4992487	4993262	776	406	28	56.69	5.38	8.59
chr19	5001498	5002585	1088	748	47	119.02	7.76	1.34
chr19	5023496	5024755	1260	617	68	107.85	5.81	1.42
chr19	5038229	5039919	1691	629	76	97.67	5.53	1.6
chr19	5049099	5050104	1006	706	39	60.68	3.95	6.61
chr19	5052062	5053461	1400	1131	67	107.43	4.94	1.43
chr19	5056820	5057643	824	409	43	88.63	7.85	1.89
chr19	5058180	5060060	1881	1455	127	368.2	12.04	1.92
chr19	5066822	5069457	2636	416	158	231.42	5.79	1.42
chr19	5071188	5072408	1221	293	55	146.4	8.12	1.35
chr19	5081631	5083313	1683	1277	81	210.86	8.73	1.36
chr19	5084849	5085961	1113	742	47	96.81	5.53	1.62
chr19	5087515	5089111	1597	1130	72	69.34	4.15	4.02
chr19	5089163	5090227	1065	514	42	55.95	3.8	9.08
chr19	5093867	5095037	1171	705	57	114.38	6.64	1.4
chr19	5098149	5098952	804	318	36	101.74	8.97	1.47
chr19	5099360	5100547	1188	368	37	67.57	5.48	4.4
chr19	5106180	5107419	1240	885	63	181.63	7.76	1.33
chr19	5108191	5109179	989	277	36	74.41	5.03	3.17
chr19	5272137	5273745	1609	1190	91	204.22	7.8	1.33
chr19	5294963	5295893	931	511	50	152.83	9.22	1.32
chr19	5296669	5297392	724	512	26	55.46	4.77	9.37
chr19	5306573	5308141	1569	392	80	188.28	6.61	1.32
chr19	5341418	5342560	1143	385	40	55.98	4.61	9.05
chr19	5365820	5367853	2034	1153	133	292.1	6.45	1.83
chr19	5381814	5382905	1092	381	39	61.46	5.62	6.28
chr19	5388097	5389185	1089	605	78	253.7	12.5	1.57
chr19	5422876	5425011	2136	1699	107	152.25	6.53	1.33
chr19	5425029	5427307	2279	381	101	107.53	6.15	1.42
chr19	5447438	5449231	1794	1430	94	155.29	5.72	1.35
chr19	5456085	5457831	1747	285	103	330.11	10.6	1.95
chr19	5460292	5461774	1483	420	62	111.66	6.19	1.39
chr19	5465610	5467572	1963	868	76	55.59	3.53	9.25
chr19	5473528	5474297	770	434	38	99.26	7.24	1.54
chr19	5475527	5476448	922	567	36	77.12	6.25	2.8
chr19	5485233	5487071	1839	752	81	140.51	5.53	1.32
chr19	5487493	5488565	1073	522	56	119.83	5.75	1.32
chr19	5488884	5489644	761	359	42	56.2	5.2	8.93
chr19	5490191	5491886	1696	268	144	513.75	10.1	3.32
chr19	5510399	5511691	1293	546	56	191.81	7.72	1.31
chr19	5529197	5529949	753	295	36	82.67	8.29	2.23
chr19	5559628	5561485	1858	911	83	151.59	5.53	1.34
chr19	5567037	5571330	4294	637	249	656.5	8.54	4.4
chr19	5572319	5573374	1056	396	49	56.15	6.08	8.94
chr19	5609328	5610392	1065	636	44	92.09	8.16	1.75
chr19	5631908	5632731	824	402	33	53.28	8.85	10.99
chr19	5636541	5638211	1671	770	115	152.69	5.53	1.33
chr19	5646538	5648171	1634	765	67	55.92	4.66	9.08
chr19	5648555	5649648	1094	351	50	105.02	7.21	1.44
chr19	5653810	5655485	1676	947	80	251.43	10.16	1.57
chr19	5660100	5662020	1921	1069	156	419.13	10.19	2.51
chr19	5662179	5664489	2311	934	149	243.77	8.95	1.48
chr19	5664610	5667389	2780	511	120	111.78	4.07	1.39
chr19	5671158	5673051	1894	1493	74	81.21	5.18	2.35
chr19	5684812	5685822	1011	157	40	108.54	6.34	1.41
chr19	5686999	5687459	461	158	16	50.16	6.76	13.82
chr19	5687757	5691202	3446	1911	198	724.64	12.85	6.22
chr19	5691790	5692768	979	487	51	150.4	7.83	1.33
chr19	5703990	5705010	1021	382	41	56.77	4.84	8.52
chr19	5711101	5712567	1467	1075	80	161.19	7.44	1.35
chr19	5713377	5714137	761	393	28	57.99	5.07	7.91
chr19	5715646	5716798	1153	412	43	73.81	5.47	3.21
chr19	5723933	5726374	2442	806	107	167.64	6.19	1.28
chr19	5727164	5728315	1152	704	47	65.3	4.49	5.11
chr19	5730229	5730942	714	351	31	55.38	5.74	9.41
chr19	5731048	5732015	968	719	53	57.74	4.38	8.04
chr19	5741560	5743046	1487	405	70	203.75	7.24	1.33
chr19	5750904	5751690	787	400	37	61.88	5.53	6.13
chr19	5756898	5757610	713	356	29	66.96	6.8	4.72
chr19	5757630	5758474	845	425	34	73.7	5.62	3.22
chr19	5770805	5771760	956	561	45	101.87	6.91	1.46
chr19	5786412	5787056	645	290	25	50.98	4.25	13.01
chr19	5794626	5795644	1019	536	48	76.95	5.53	2.82
chr19	5802975	5804438	1464	764	126	467.47	18.8	2.77
chr19	5809978	5810896	919	236	34	62.26	4.99	6
chr19	5817613	5819923	2311	524	116	101.19	6.49	1.48
chr19	5835273	5836132	860	440	36	56.95	6.34	8.39
chr19	5843031	5848562	5532	2858	310	914.34	12.39	11.11
chr19	5848694	5850686	1993	1603	91	78.29	4.48	2.66
chr19	5874385	5875966	1582	917	70	85.36	5.03	2.07
chr19	5893944	5894494	551	323	24	54.59	5.69	9.93
chr19	5912049	5913373	1325	836	77	148.5	8.91	1.33
chr19	5923785	5925696	1912	294	80	95.67	5.53	1.66
chr19	5939964	5941089	1126	759	37	52.24	5.27	11.91
chr19	5944360	5945391	1032	597	34	61.95	5.58	6.1
chr19	5963581	5964652	1072	727	64	80.65	5.07	2.42
chr19	5988867	5990124	1258	410	55	56.89	7.25	8.42
chr19	5997135	5998119	985	407	52	119.57	6.53	1.34
chr19	6014722	6016625	1904	868	107	238.65	7.28	1.45
chr19	6045895	6047604	1710	1101	102	288.46	9.76	1.81
chr19	6047688	6049680	1993	1343	144	344	11.42	1.85
chr19	6050047	6051738	1692	1075	69	64.22	4.21	5.41
chr19	6057236	6058472	1237	644	60	151.55	9.07	1.34
chr19	6060813	6062311	1499	424	96	309.71	10.63	1.95
chr19	6066371	6068598	2228	903	98	193.67	6.81	1.33
chr19	6068966	6070172	1207	796	52	83.27	6.27	2.19
chr19	6070411	6071974	1564	1215	66	111.99	5.53	1.4
chr19	6080878	6081431	554	345	26	58.96	5.72	7.45
chr19	6114504	6115789	1286	810	54	75.22	4.55	3
chr19	6117487	6118889	1403	969	84	215.43	7.76	1.39
chr19	6121469	6122345	877	611	32	57.11	5.2	8.28
chr19	6127747	6128447	701	416	33	101.95	9.13	1.44
chr19	6140352	6141821	1470	387	94	295.87	9.56	1.83
chr19	6156887	6158404	1518	417	185	794.9	19.05	8.2
chr19	6164083	6165020	938	483	42	74.78	5.23	3.09
chr19	6182427	6183696	1270	814	50	50.45	3.9	13.53
chr19	6226588	6229245	2658	1913	174	237.16	8.53	1.44
chr19	6233402	6236768	3367	2981	149	243.9	7.37	1.48
chr19	6241252	6243263	2012	488	100	182.03	7.26	1.33
chr19	6249545	6251064	1520	526	61	78.91	4.61	2.59
chr19	6275648	6278801	3154	469	230	421.67	7.29	2.55
chr19	6306576	6307088	513	199	28	55.26	4.77	9.45
chr19	6326537	6327351	815	386	28	74.15	7.14	3.19
chr19	6330781	6332331	1551	1183	81	247.54	13.57	1.53
chr19	6334521	6335999	1479	375	83	186.43	7.47	1.33
chr19	6338579	6342776	4198	1627	254	495.09	7.63	3.1
chr19	6345208	6346963	1756	860	76	118.55	4.89	1.34
chr19	6350885	6351883	999	395	41	77.3	6.1	2.79
chr19	6363005	6364854	1850	451	125	455.62	12.9	2.69
chr19	6373720	6374590	871	441	40	77.39	7.37	2.76
chr19	6374596	6375479	884	516	35	54.59	4.61	9.93
chr19	6389374	6391797	2424	524	110	134.68	5.79	1.29
chr19	6397419	6402745	5327	2107	488	2083.35	19	100
chr19	6409597	6410340	744	448	43	151.98	9.7	1.34
chr19	6412356	6413563	1208	759	52	74.37	5.88	3.18
chr19	6417288	6419190	1903	1317	96	248.45	9.97	1.53
chr19	6423772	6425045	1274	388	49	68.28	4.79	4.21
chr19	6427372	6428282	911	789	32	78.89	4.79	2.6
chr19	6428368	6429406	1039	641	42	88.67	5.11	1.89
chr19	6445737	6447409	1673	425	91	239.46	8.93	1.46
chr19	6447750	6448217	468	218	25	77.73	8.21	2.71
chr19	6448228	6450131	1904	234	82	152.21	5.07	1.33
chr19	6451017	6453808	2792	1364	130	64.89	4.2	5.27
chr19	6453884	6455714	1831	797	101	191.75	5.53	1.31
chr19	6464566	6465700	1135	695	64	126.11	6.83	1.31
chr19	6467693	6468872	1180	381	46	65.83	5.3	4.99
chr19	6472734	6473879	1146	957	46	55.15	3.8	9.61
chr19	6486764	6488895	2132	776	123	303.12	10.75	1.9
chr19	6491334	6493847	2514	1243	117	176.81	5.92	1.31
chr19	6495724	6496785	1062	699	46	97.46	6.33	1.61
chr19	6497261	6498919	1659	819	68	126.58	5.62	1.29
chr19	6501363	6508418	7056	5137	437	580.42	10.56	3.87
chr19	6516130	6517366	1237	429	68	74.98	3.85	3.06
chr19	6531175	6532585	1411	1034	63	110.6	6.31	1.39
chr19	6551719	6552737	1019	708	38	58.35	5.69	7.7
chr19	6569955	6571231	1277	429	52	57.9	4.49	7.95
chr19	6576904	6577628	725	408	43	86.76	9.22	1.95
chr19	6611962	6612748	787	284	30	62.22	4.95	6
chr19	6629655	6630447	793	394	29	54.61	5.53	9.9
chr19	6650809	6651564	756	522	28	50.79	4.61	13.22
chr19	6889781	6890376	596	263	23	54.63	6.12	9.89
chr19	6905434	6906252	819	425	35	55.86	5.88	9.1
chr19	6913519	6916222	2704	1548	148	316.07	8.97	1.88
chr19	6919131	6919849	719	439	30	57.54	5.45	8.12
chr19	6923788	6925122	1335	428	58	91.14	5.6	1.79
chr19	6926929	6928109	1181	665	55	110.3	5.38	1.4
chr19	6929169	6933141	3973	3548	221	459.08	12.01	2.74
chr19	6943697	6944385	689	397	35	130.61	11.4	1.29
chr19	6946083	6947016	934	590	61	136.79	8.91	1.3
chr19	6958791	6959399	609	401	36	78.39	7.68	2.66
chr19	6980711	6982183	1473	765	67	167.09	9.13	1.29
chr19	6983570	6985345	1776	1059	122	333.27	8.29	1.9
chr19	6985833	6987531	1699	436	72	116.65	4.99	1.37
chr19	6994715	6997204	2490	1612	117	212.44	8.96	1.36
chr19	6999921	7001063	1143	911	44	60.38	4.48	6.72
chr19	7007612	7009701	2090	893	122	188.29	6.91	1.32
chr19	7012097	7013311	1215	793	48	84.89	5.53	2.07
chr19	7015505	7017341	1837	1447	140	445.28	11.8	2.62
chr19	7024969	7027572	2604	1098	143	249.76	11.06	1.55
chr19	7029218	7030583	1366	462	69	73.68	4.74	3.23
chr19	7043799	7045427	1629	295	65	85.24	4.06	2.06
chr19	7048446	7049447	1002	547	41	73.57	5.13	3.24
chr19	7052324	7053107	784	286	30	51.22	3.94	12.79
chr19	7053527	7055528	2002	1355	135	497.62	14.06	3.14
chr19	7061338	7063035	1698	1304	89	261.55	8.73	1.63
chr19	7066302	7067580	1279	897	57	85.84	4.84	2.05
chr19	7069761	7071245	1485	867	70	100.49	5.14	1.51
chr19	7071940	7073036	1097	400	50	54.97	4.98	9.71
chr19	7073476	7074455	980	581	43	62.76	6.1	5.77
chr19	7092159	7093168	1010	476	77	243.04	9.33	1.47
chr19	7113794	7114779	986	639	40	62.8	4.76	5.77
chr19	7131100	7133147	2048	1201	100	122.02	5.66	1.32
chr19	7139783	7141793	2011	1306	97	113.61	5.53	1.39
chr19	7143362	7144530	1169	434	46	71.97	6.32	3.56
chr19	7153658	7154660	1003	332	41	51.25	4.66	12.79
chr19	7162084	7164056	1973	1011	75	71.41	5.33	3.64
chr19	7165267	7166461	1195	789	53	77.51	5.95	2.74
chr19	7166781	7167655	875	654	34	51.8	4.79	12.27
chr19	7178223	7180824	2602	2074	166	312.33	12.52	1.95
chr19	7185875	7187307	1433	155	69	69.23	5.64	4.05
chr19	7187497	7189996	2500	643	112	95.56	4.15	1.66
chr19	7190279	7193233	2955	1192	151	198.99	4.76	1.35
chr19	7195301	7197518	2218	1760	95	128.94	5.39	1.27
chr19	7209820	7211363	1544	457	67	122.23	7.68	1.32
chr19	7230950	7231843	894	402	34	54.84	4.67	9.78
chr19	7236175	7237397	1223	945	39	52.76	5.07	11.45
chr19	7238436	7240338	1903	913	93	223.89	9.89	1.38
chr19	7245070	7246934	1865	748	80	149.45	7.23	1.33
chr19	7253317	7254143	827	403	31	57.39	4.68	8.19
chr19	7260153	7260875	723	371	25	60.75	6.51	6.57
chr19	7269939	7272125	2187	1776	89	78.27	3.69	2.67
chr19	7280196	7281548	1353	585	74	217.06	9.68	1.39
chr19	7291515	7292604	1090	569	59	216.07	11.61	1.38
chr19	7296531	7297287	757	513	38	70.2	5.2	3.9
chr19	7300867	7301811	945	537	39	57.31	5.53	8.22
chr19	7314827	7316022	1196	811	80	264.52	10.73	1.65
chr19	7338970	7341238	2269	1325	95	143.12	7.01	1.33
chr19	7341401	7343983	2583	994	217	748.31	17.12	6.98
chr19	7345339	7346582	1244	867	53	71.4	4.94	3.66
chr19	7351493	7352227	735	269	28	56.18	5.66	8.94
chr19	7355420	7356732	1313	311	49	69.39	4.74	4.01
chr19	7369365	7370314	950	602	59	110.39	9.12	1.4
chr19	7384878	7386415	1538	478	61	89.48	6.14	1.89
chr19	7414571	7416811	2241	1789	129	235.41	5.84	1.44
chr19	7456518	7458341	1824	572	110	379.15	9.87	2.05
chr19	7490931	7493089	2159	459	110	292.39	7.83	1.83
chr19	7495801	7496897	1097	334	41	89	5.63	1.89
chr19	7497214	7498508	1295	515	53	115.59	6.67	1.38
chr19	7515893	7516503	611	301	24	62.79	6.54	5.78
chr19	7556928	7558102	1175	871	70	292.69	16.47	1.83
chr19	7568213	7569838	1626	656	143	810.6	28.26	8.09
chr19	7678920	7680442	1523	1190	54	86.08	5.53	2.03
chr19	7686802	7687558	757	216	32	100.27	7.41	1.51
chr19	7890828	7891244	417	273	14	52.72	9.55	11.48
chr19	8326358	8327523	1166	400	67	147.26	7.95	1.33
chr19	8572650	8573184	535	356	17	57.85	6.61	7.96
chr19	8643759	8644897	1139	499	43	75.22	5.27	3
chr19	8646123	8646885	763	384	42	62.76	5.27	5.77
chr19	8666185	8667692	1508	676	60	72.78	6.57	3.38
chr19	8668037	8669547	1511	420	63	93.63	5.16	1.7
chr19	8696221	8697010	790	371	27	65.3	6.08	5.12
chr19	8736266	8737174	909	186	34	51.33	4.77	12.65
chr19	8752815	8754057	1243	794	52	109.19	5.44	1.41
chr19	8756589	8757312	724	412	29	65.6	4.99	5.03
chr19	8769869	8770374	506	300	24	70.77	5.99	3.75
chr19	8787111	8788879	1769	1322	77	117.11	5.53	1.36
chr19	8797151	8798105	955	682	49	148.15	8.1	1.32
chr19	8809883	8810892	1010	391	57	198.62	14.58	1.35
chr19	8831014	8832110	1097	473	73	278.31	12.39	1.73
chr19	8848630	8849812	1183	361	74	198.37	9.1	1.35
chr19	8860354	8861229	876	387	64	131.09	6.54	1.28
chr19	8872697	8873315	619	387	34	95.37	9.22	1.65
chr19	8892827	8895450	2624	1103	244	851.44	17.15	9.33
chr19	8911527	8912514	988	466	55	130.97	7.28	1.28
chr19	8945227	8946661	1435	731	93	204.57	10.68	1.34
chr19	8954605	8955703	1099	757	49	97.52	6.71	1.61
chr19	8962929	8963995	1067	452	97	487.53	26.17	2.96
chr19	8967225	8967964	740	264	48	193.57	12.07	1.33
chr19	8972108	8973041	934	444	35	80.48	8.04	2.44
chr19	8994464	8995521	1058	397	54	154.71	12.44	1.34
chr19	9000038	9000880	843	193	32	54.38	4.61	10.09
chr19	9002736	9005250	2515	1725	135	264.47	7.35	1.67
chr19	9014685	9017358	2674	2114	154	340.91	7.57	1.9
chr19	9027817	9028723	907	547	45	77.88	7.07	2.7
chr19	9041051	9042344	1294	371	67	170.12	8.14	1.28
chr19	9071995	9072536	542	307	26	50.18	5	13.78
chr19	9097304	9098208	905	519	91	412.04	17.91	2.4
chr19	9127597	9128195	599	156	23	53.94	6.09	10.49
chr19	9145787	9146685	899	227	43	76.44	4.55	2.88
chr19	9153209	9154287	1079	204	34	57.77	5.34	8.03
chr19	9156834	9157546	713	392	34	101.96	11.74	1.44
chr19	9209130	9210342	1213	989	63	99.85	5.53	1.51
chr19	10056624	10058015	1392	550	93	226.18	8.46	1.4
chr19	10066668	10068066	1399	1069	63	76.92	5.22	2.81
chr19	10087599	10088962	1364	1031	63	105.33	5.71	1.44
chr19	10092257	10093276	1020	410	51	74.01	5.53	3.2
chr19	10115392	10117337	1946	883	84	140.89	8.29	1.31
chr19	10121167	10121910	744	506	39	76.58	6.51	2.86
chr19	10138172	10140951	2780	697	190	420.59	13.22	2.53
chr19	10146182	10146879	698	502	45	131	9.46	1.28
chr19	10174478	10176841	2364	1886	185	646.75	15.4	4.21
chr19	10246333	10246833	501	302	22	53.64	5.45	10.64
chr19	10256944	10258483	1540	387	71	103.76	4.55	1.46
chr19	10274824	10275761	938	390	35	53.02	4.22	11.24
chr19	10277908	10279102	1195	363	45	62.19	4.61	6.01
chr19	10303511	10304663	1153	148	45	72.5	5.45	3.44
chr19	10313893	10315494	1602	432	68	99.56	6.27	1.53
chr19	10321260	10322080	821	493	28	52.91	5.43	11.32
chr19	10322217	10323226	1010	674	40	81.47	6.45	2.34
chr19	10346822	10348208	1387	609	66	148.99	9.78	1.32
chr19	10350766	10351659	894	729	35	59.61	3.86	7.07
chr19	10352009	10352885	877	568	42	69.41	5.47	4.02
chr19	10355473	10356352	880	417	42	66.4	6.91	4.86
chr19	10364634	10365895	1262	1072	50	57.1	4	8.29
chr19	10378803	10380014	1212	756	61	157.3	6.91	1.33
chr19	10392165	10392912	748	340	35	64.66	7.26	5.35
chr19	10406903	10407977	1075	759	43	84.14	5.8	2.12
chr19	10418128	10418916	789	226	34	50.92	3.95	13.13
chr19	10448854	10449742	889	382	32	62.49	5.07	5.84
chr19	10450512	10451587	1076	804	35	64.83	5.95	5.3
chr19	10455852	10457010	1159	149	39	69.26	5.43	4.05
chr19	10462954	10464824	1871	619	73	167.01	6.73	1.29
chr19	10496319	10498576	2258	1243	82	112.41	5.53	1.4
chr19	10500216	10501127	912	570	34	70.81	4.69	3.75
chr19	10522386	10523748	1363	298	54	70.75	4.67	3.77
chr19	10524473	10525502	1030	616	42	85.68	7.19	2.05
chr19	10530634	10532508	1875	820	125	476.88	11.96	2.77
chr19	10599160	10600481	1322	476	95	387.42	12.34	2.12
chr19	10646645	10647252	608	157	24	66.05	5.22	4.93
chr19	10651475	10652454	980	445	37	92.77	7.52	1.74
chr19	10656270	10657291	1022	517	56	132.64	8.11	1.28
chr19	10662547	10663218	672	418	30	58.65	5.16	7.56
chr19	10663225	10664415	1191	444	101	188.63	10.85	1.33
chr19	10676902	10678357	1456	614	59	72.57	6.65	3.43
chr19	10679445	10680780	1336	531	76	157.38	8.23	1.33
chr19	10708467	10709629	1163	761	46	117.55	6.64	1.34
chr19	10720317	10721339	1023	714	40	52.95	4.49	11.31
chr19	10762517	10764061	1545	1095	84	148.36	5.72	1.33
chr19	10769643	10770085	443	223	27	73.03	7.12	3.33
chr19	10772010	10773394	1385	949	57	64.33	5.14	5.38
chr19	10783633	10784839	1207	337	57	128.62	7.23	1.28
chr19	10813041	10814061	1021	611	53	97.96	5.2	1.61
chr19	10862539	10863810	1272	405	133	539.49	18.43	3.75
chr19	10863962	10865964	2003	386	93	123.12	4.82	1.3
chr19	10916088	10918630	2543	1477	198	463.42	11.89	2.69
chr19	10940734	10941662	929	416	38	75.49	5.87	2.99
chr19	10943562	10944753	1192	745	62	160.05	8.38	1.36
chr19	10955680	10956935	1256	788	103	483.55	17.6	2.88
chr19	10969435	10970340	906	240	54	194.25	9.79	1.34
chr19	10994564	10995709	1146	563	60	66.53	4.27	4.84
chr19	11023413	11024113	701	371	35	78	8.48	2.69
chr19	11039462	11040543	1082	330	37	53.04	4.25	11.23
chr19	11415245	11415785	541	344	20	51.1	5.58	12.91
chr19	11892699	11893962	1264	524	53	111.47	7.25	1.4
chr19	11986226	11987954	1729	642	137	691.13	18.83	5.24
chr19	12039264	12041242	1979	1581	77	121.24	6.73	1.32
chr19	12079803	12080389	587	186	27	64.24	6.09	5.4
chr19	12084531	12085356	826	438	30	71.63	6.64	3.61
chr19	12085830	12086637	808	339	35	107.6	9.95	1.42
chr19	12086692	12087355	664	287	29	90.17	9.83	1.86
chr19	12551229	12551798	570	279	29	77.5	8.54	2.74
chr19	12575291	12576513	1223	848	59	218.72	11.31	1.39
chr19	12647259	12648332	1074	548	71	200.88	11.43	1.33
chr19	12669901	12671272	1372	533	96	338.96	12.34	1.93
chr19	12869060	12871477	2418	1691	172	814.72	25.81	8.38
chr19	13651959	13652487	529	238	16	52.45	6.61	11.74
chr19	14418187	14418974	788	380	29	88.16	10.05	1.91
chr19	14671328	14673620	2293	1323	94	315.82	10.29	1.96
chr19	15323742	15324428	687	335	23	60.51	5.88	6.65
chr19	15911119	15912886	1768	1354	80	144.8	6.71	1.33
chr19	15978367	15979247	881	413	51	53.1	6.81	11.17
chr19	15998511	16000090	1580	958	95	263.28	7.5	1.65
