chromosome	source	feature	start	end	length	multiplicity	multovl.union.gff	multovl.strict.gff	sum	code	id
chr4	multovl	overlap	106926465	106927424	960	2	1	1	2	XX	chr4_106926465_106927424
chr4	multovl	overlap	106986066	106987787	1722	2	1	1	2	XX	chr4_106986066_106987787
chr4	multovl	overlap	107040037	107041576	1540	2	1	1	2	XX	chr4_107040037_107041576
chr4	multovl	overlap	107107209	107107961	753	2	1	1	2	XX	chr4_107107209_107107961
chr4	multovl	overlap	107475096	107477254	2159	2	1	2	3	XX	chr4_107475096_107477254
chr4	multovl	overlap	107551958	107553576	1619	2	1	1	2	XX	chr4_107551958_107553576
chr4	multovl	overlap	107594684	107596488	1805	2	1	1	2	XX	chr4_107594684_107596488
chr4	multovl	overlap	107742866	107744059	1194	2	1	1	2	XX	chr4_107742866_107744059
chr4	multovl	overlap	107790645	107791357	713	2	1	1	2	XX	chr4_107790645_107791357
chr4	multovl	overlap	107972633	107973732	1100	2	1	1	2	XX	chr4_107972633_107973732
chr4	multovl	overlap	108000417	108001491	1075	2	1	1	2	XX	chr4_108000417_108001491
chr4	multovl	overlap	108131426	108132348	923	2	1	1	2	XX	chr4_108131426_108132348
chr4	multovl	overlap	108132686	108133807	1122	2	1	1	2	XX	chr4_108132686_108133807
chr4	multovl	overlap	108250979	108252985	2007	2	1	1	2	XX	chr4_108250979_108252985
chr4	multovl	overlap	108291432	108293635	2204	2	1	1	2	XX	chr4_108291432_108293635
chr4	multovl	overlap	108452057	108453523	1467	2	1	1	2	XX	chr4_108452057_108453523
chr4	multovl	overlap	108505278	108508244	2967	2	1	1	2	XX	chr4_108505278_108508244
chr4	multovl	overlap	108519777	108522036	2260	2	1	1	2	XX	chr4_108519777_108522036
chr4	multovl	overlap	108672234	108674680	2447	2	1	1	2	XX	chr4_108672234_108674680
chr4	multovl	overlap	108789750	108790693	944	2	1	1	2	XX	chr4_108789750_108790693
chr4	multovl	overlap	108873607	108875183	1577	2	1	1	2	XX	chr4_108873607_108875183
chr4	multovl	overlap	108953136	108953986	851	2	1	1	2	XX	chr4_108953136_108953986
chr4	multovl	overlap	109147339	109149007	1669	2	1	1	2	XX	chr4_109147339_109149007
chr4	multovl	overlap	109337250	109339964	2715	2	1	2	3	XX	chr4_109337250_109339964
chr4	multovl	overlap	109349181	109350586	1406	2	1	1	2	XX	chr4_109349181_109350586
chr4	multovl	overlap	109649733	109650553	821	2	1	1	2	XX	chr4_109649733_109650553
chr4	multovl	overlap	111392285	111393884	1600	2	1	1	2	XX	chr4_111392285_111393884
chr4	multovl	overlap	114581848	114582478	631	2	1	1	2	XX	chr4_114581848_114582478
chr4	multovl	overlap	114658400	114660491	2092	2	1	2	3	XX	chr4_114658400_114660491
chr4	multovl	overlap	114671792	114672521	730	2	1	1	2	XX	chr4_114671792_114672521
chr4	multovl	overlap	114672617	114673689	1073	2	1	1	2	XX	chr4_114672617_114673689
chr4	multovl	overlap	115410128	115411211	1084	2	1	1	2	XX	chr4_115410128_115411211
chr4	multovl	overlap	115456912	115458637	1726	2	1	1	2	XX	chr4_115456912_115458637
chr4	multovl	overlap	115499999	115501832	1834	2	1	1	2	XX	chr4_115499999_115501832
chr4	multovl	overlap	115511281	115512727	1447	2	1	1	2	XX	chr4_115511281_115512727
chr4	multovl	overlap	115725469	115726814	1346	2	1	1	2	XX	chr4_115725469_115726814
chr4	multovl	overlap	115746550	115748012	1463	2	1	1	2	XX	chr4_115746550_115748012
chr4	multovl	overlap	115748312	115750337	2026	2	1	1	2	XX	chr4_115748312_115750337
chr4	multovl	overlap	115795635	115797161	1527	2	1	1	2	XX	chr4_115795635_115797161
chr4	multovl	overlap	115816619	115817382	764	2	1	1	2	XX	chr4_115816619_115817382
chr4	multovl	overlap	115822382	115823938	1557	2	1	1	2	XX	chr4_115822382_115823938
chr4	multovl	overlap	115893039	115893846	808	2	1	1	2	XX	chr4_115893039_115893846
chr4	multovl	overlap	115893908	115894980	1073	2	1	1	2	XX	chr4_115893908_115894980
chr4	multovl	overlap	116135203	116136544	1342	2	1	1	2	XX	chr4_116135203_116136544
chr4	multovl	overlap	116136953	116137577	625	2	1	1	2	XX	chr4_116136953_116137577
chr4	multovl	overlap	116179905	116181264	1360	2	1	1	2	XX	chr4_116179905_116181264
chr4	multovl	overlap	116227823	116231917	4095	2	1	1	2	XX	chr4_116227823_116231917
chr4	multovl	overlap	116269316	116271104	1789	2	1	1	2	XX	chr4_116269316_116271104
chr4	multovl	overlap	116299456	116300891	1436	2	1	1	2	XX	chr4_116299456_116300891
chr4	multovl	overlap	116322612	116324533	1922	2	1	1	2	XX	chr4_116322612_116324533
chr4	multovl	overlap	116357462	116360000	2539	2	1	1	2	XX	chr4_116357462_116360000
chr4	multovl	overlap	116380117	116381970	1854	2	1	2	3	XX	chr4_116380117_116381970
chr4	multovl	overlap	116393514	116394552	1039	2	1	1	2	XX	chr4_116393514_116394552
chr4	multovl	overlap	116479076	116480977	1902	2	1	1	2	XX	chr4_116479076_116480977
chr4	multovl	overlap	116666219	116667092	874	2	1	1	2	XX	chr4_116666219_116667092
chr4	multovl	overlap	116667797	116669107	1311	2	1	1	2	XX	chr4_116667797_116669107
chr4	multovl	overlap	116691599	116693093	1495	2	1	1	2	XX	chr4_116691599_116693093
chr4	multovl	overlap	116793163	116794156	994	2	1	1	2	XX	chr4_116793163_116794156
chr4	multovl	overlap	116804603	116806616	2014	2	1	1	2	XX	chr4_116804603_116806616
chr4	multovl	overlap	116827391	116828918	1528	2	1	1	2	XX	chr4_116827391_116828918
chr4	multovl	overlap	116854459	116855955	1497	2	1	1	2	XX	chr4_116854459_116855955
chr4	multovl	overlap	116960851	116961771	921	2	1	1	2	XX	chr4_116960851_116961771
chr4	multovl	overlap	117222853	117224108	1256	2	1	1	2	XX	chr4_117222853_117224108
chr4	multovl	overlap	117353773	117355241	1469	2	1	1	2	XX	chr4_117353773_117355241
chr4	multovl	overlap	117507778	117509037	1260	2	1	1	2	XX	chr4_117507778_117509037
chr4	multovl	overlap	117555325	117556066	742	2	1	1	2	XX	chr4_117555325_117556066
chr4	multovl	overlap	117556115	117556947	833	2	1	1	2	XX	chr4_117556115_117556947
chr4	multovl	overlap	117558498	117560628	2131	2	1	1	2	XX	chr4_117558498_117560628
chr4	multovl	overlap	117564006	117564986	981	2	1	1	2	XX	chr4_117564006_117564986
chr4	multovl	overlap	117585869	117588544	2676	2	1	1	2	XX	chr4_117585869_117588544
chr4	multovl	overlap	117806217	117807627	1411	2	1	1	2	XX	chr4_117806217_117807627
chr4	multovl	overlap	117851264	117852809	1546	2	1	1	2	XX	chr4_117851264_117852809
chr4	multovl	overlap	118032529	118033403	875	2	1	1	2	XX	chr4_118032529_118033403
chr4	multovl	overlap	118080715	118083054	2340	2	1	1	2	XX	chr4_118080715_118083054
chr4	multovl	overlap	118099665	118101955	2291	2	1	1	2	XX	chr4_118099665_118101955
chr4	multovl	overlap	118109178	118110189	1012	2	1	1	2	XX	chr4_118109178_118110189
chr4	multovl	overlap	118292815	118294587	1773	2	1	1	2	XX	chr4_118292815_118294587
chr4	multovl	overlap	118781106	118783012	1907	2	1	1	2	XX	chr4_118781106_118783012
chr4	multovl	overlap	118845799	118846985	1187	2	1	1	2	XX	chr4_118845799_118846985
chr4	multovl	overlap	118867927	118868899	973	2	1	1	2	XX	chr4_118867927_118868899
chr4	multovl	overlap	118904432	118906772	2341	2	1	1	2	XX	chr4_118904432_118906772
chr4	multovl	overlap	118965000	118966850	1851	2	1	1	2	XX	chr4_118965000_118966850
chr4	multovl	overlap	118967056	118968163	1108	2	1	1	2	XX	chr4_118967056_118968163
chr4	multovl	overlap	118992231	118994088	1858	2	1	1	2	XX	chr4_118992231_118994088
chr4	multovl	overlap	119087485	119088275	791	2	1	1	2	XX	chr4_119087485_119088275
chr4	multovl	overlap	119093780	119096104	2325	2	1	2	3	XX	chr4_119093780_119096104
chr4	multovl	overlap	119211263	119212163	901	2	1	1	2	XX	chr4_119211263_119212163
chr4	multovl	overlap	119212701	119213905	1205	2	1	1	2	XX	chr4_119212701_119213905
chr4	multovl	overlap	119405557	119406977	1421	2	1	1	2	XX	chr4_119405557_119406977
chr4	multovl	overlap	120240936	120243783	2848	2	1	2	3	XX	chr4_120240936_120243783
chr4	multovl	overlap	120487566	120488989	1424	2	1	1	2	XX	chr4_120487566_120488989
chr4	multovl	overlap	120497028	120498450	1423	2	1	1	2	XX	chr4_120497028_120498450
chr4	multovl	overlap	120596675	120598304	1630	2	1	1	2	XX	chr4_120596675_120598304
chr4	multovl	overlap	120623396	120624998	1603	2	1	1	2	XX	chr4_120623396_120624998
chr4	multovl	overlap	120688286	120690276	1991	2	1	1	2	XX	chr4_120688286_120690276
chr4	multovl	overlap	120769770	120771156	1387	2	1	1	2	XX	chr4_120769770_120771156
chr4	multovl	overlap	120885446	120887991	2546	2	1	1	2	XX	chr4_120885446_120887991
chr4	multovl	overlap	122512616	122514337	1722	2	1	1	2	XX	chr4_122512616_122514337
chr4	multovl	overlap	122561779	122563233	1455	2	1	1	2	XX	chr4_122561779_122563233
chr4	multovl	overlap	122563339	122564559	1221	2	1	1	2	XX	chr4_122563339_122564559
chr4	multovl	overlap	122693597	122695157	1561	2	1	1	2	XX	chr4_122693597_122695157
chr4	multovl	overlap	122816251	122817538	1288	2	1	1	2	XX	chr4_122816251_122817538
chr4	multovl	overlap	122960831	122962303	1473	2	1	1	2	XX	chr4_122960831_122962303
chr4	multovl	overlap	123088264	123089236	973	2	1	1	2	XX	chr4_123088264_123089236
chr4	multovl	overlap	123249653	123250776	1124	2	1	1	2	XX	chr4_123249653_123250776
chr4	multovl	overlap	123394422	123396171	1750	2	1	1	2	XX	chr4_123394422_123396171
chr4	multovl	overlap	123425724	123427624	1901	2	1	1	2	XX	chr4_123425724_123427624
chr4	multovl	overlap	123582227	123583121	895	2	1	1	2	XX	chr4_123582227_123583121
chr4	multovl	overlap	123593080	123596190	3111	2	1	2	3	XX	chr4_123593080_123596190
chr4	multovl	overlap	124369625	124371249	1625	2	1	1	2	XX	chr4_124369625_124371249
chr4	multovl	overlap	124377909	124379235	1327	2	1	1	2	XX	chr4_124377909_124379235
chr4	multovl	overlap	124380508	124381465	958	2	1	1	2	XX	chr4_124380508_124381465
chr4	multovl	overlap	124391684	124393009	1326	2	1	1	2	XX	chr4_124391684_124393009
chr4	multovl	overlap	124418650	124420054	1405	2	1	1	2	XX	chr4_124418650_124420054
chr4	multovl	overlap	124428612	124429782	1171	2	1	1	2	XX	chr4_124428612_124429782
chr4	multovl	overlap	124479014	124480783	1770	2	1	1	2	XX	chr4_124479014_124480783
chr4	multovl	overlap	124526878	124527957	1080	2	1	1	2	XX	chr4_124526878_124527957
chr4	multovl	overlap	124528180	124529434	1255	2	1	1	2	XX	chr4_124528180_124529434
chr4	multovl	overlap	124613277	124615138	1862	2	1	1	2	XX	chr4_124613277_124615138
chr4	multovl	overlap	124706944	124708357	1414	2	1	1	2	XX	chr4_124706944_124708357
chr4	multovl	overlap	124743327	124745122	1796	2	1	1	2	XX	chr4_124743327_124745122
chr4	multovl	overlap	124761600	124763157	1558	2	1	1	2	XX	chr4_124761600_124763157
chr4	multovl	overlap	124803402	124805393	1992	2	1	1	2	XX	chr4_124803402_124805393
chr4	multovl	overlap	125723812	125725229	1418	2	1	1	2	XX	chr4_125723812_125725229
chr4	multovl	overlap	125734978	125736406	1429	2	1	1	2	XX	chr4_125734978_125736406
chr4	multovl	overlap	125773738	125774752	1015	2	1	1	2	XX	chr4_125773738_125774752
chr4	multovl	overlap	125780380	125783026	2647	2	1	1	2	XX	chr4_125780380_125783026
chr4	multovl	overlap	125825554	125827471	1918	2	1	1	2	XX	chr4_125825554_125827471
chr4	multovl	overlap	125877590	125880095	2506	2	1	1	2	XX	chr4_125877590_125880095
chr4	multovl	overlap	125931258	125934482	3225	2	1	1	2	XX	chr4_125931258_125934482
chr4	multovl	overlap	125938795	125940636	1842	2	1	1	2	XX	chr4_125938795_125940636
chr4	multovl	overlap	125997676	125999206	1531	2	1	1	2	XX	chr4_125997676_125999206
chr4	multovl	overlap	126105756	126107650	1895	2	1	1	2	XX	chr4_126105756_126107650
chr4	multovl	overlap	126144959	126146090	1132	2	1	1	2	XX	chr4_126144959_126146090
chr4	multovl	overlap	126233831	126234985	1155	2	1	1	2	XX	chr4_126233831_126234985
chr4	multovl	overlap	126354241	126355780	1540	2	1	1	2	XX	chr4_126354241_126355780
chr4	multovl	overlap	126429512	126431858	2347	2	1	1	2	XX	chr4_126429512_126431858
chr4	multovl	overlap	126644162	126645038	877	2	1	1	2	XX	chr4_126644162_126645038
chr4	multovl	overlap	126698212	126701240	3029	2	1	1	2	XX	chr4_126698212_126701240
chr4	multovl	overlap	126737657	126738705	1049	2	1	1	2	XX	chr4_126737657_126738705
chr4	multovl	overlap	126753984	126755813	1830	2	1	1	2	XX	chr4_126753984_126755813
chr4	multovl	overlap	126803022	126804084	1063	2	1	1	2	XX	chr4_126803022_126804084
chr4	multovl	overlap	126920747	126921932	1186	2	1	1	2	XX	chr4_126920747_126921932
chr4	multovl	overlap	128286544	128287313	770	2	1	1	2	XX	chr4_128286544_128287313
chr4	multovl	overlap	128404176	128404884	709	2	1	1	2	XX	chr4_128404176_128404884
chr4	multovl	overlap	128404998	128408201	3204	2	1	1	2	XX	chr4_128404998_128408201
chr4	multovl	overlap	128488758	128489833	1076	2	1	1	2	XX	chr4_128488758_128489833
chr4	multovl	overlap	128638839	128640457	1619	2	1	1	2	XX	chr4_128638839_128640457
chr4	multovl	overlap	128670192	128671794	1603	2	1	1	2	XX	chr4_128670192_128671794
chr4	multovl	overlap	128735514	128737569	2056	2	1	1	2	XX	chr4_128735514_128737569
chr4	multovl	overlap	128865875	128868686	2812	2	1	1	2	XX	chr4_128865875_128868686
chr4	multovl	overlap	128924652	128925627	976	2	1	1	2	XX	chr4_128924652_128925627
chr4	multovl	overlap	128964158	128965129	972	2	1	1	2	XX	chr4_128964158_128965129
chr4	multovl	overlap	129011574	129012693	1120	2	1	1	2	XX	chr4_129011574_129012693
chr4	multovl	overlap	129012759	129013947	1189	2	1	1	2	XX	chr4_129012759_129013947
chr4	multovl	overlap	129053887	129055500	1614	2	1	1	2	XX	chr4_129053887_129055500
chr4	multovl	overlap	129137861	129138661	801	2	1	1	2	XX	chr4_129137861_129138661
chr4	multovl	overlap	129138707	129140058	1352	2	1	1	2	XX	chr4_129138707_129140058
chr4	multovl	overlap	129218762	129220022	1261	2	1	1	2	XX	chr4_129218762_129220022
chr4	multovl	overlap	129233141	129234688	1548	2	1	1	2	XX	chr4_129233141_129234688
chr4	multovl	overlap	129277143	129279091	1949	2	1	1	2	XX	chr4_129277143_129279091
chr4	multovl	overlap	129295571	129297056	1486	2	1	1	2	XX	chr4_129295571_129297056
chr4	multovl	overlap	129300781	129301825	1045	2	1	1	2	XX	chr4_129300781_129301825
chr4	multovl	overlap	129317162	129318412	1251	2	1	1	2	XX	chr4_129317162_129318412
chr4	multovl	overlap	129348538	129350699	2162	2	1	1	2	XX	chr4_129348538_129350699
chr4	multovl	overlap	129373084	129374787	1704	2	1	1	2	XX	chr4_129373084_129374787
chr4	multovl	overlap	129417994	129419582	1589	2	1	1	2	XX	chr4_129417994_129419582
chr4	multovl	overlap	129419706	129420757	1052	2	1	1	2	XX	chr4_129419706_129420757
chr4	multovl	overlap	129497697	129500368	2672	2	1	1	2	XX	chr4_129497697_129500368
chr4	multovl	overlap	129637785	129638559	775	2	1	1	2	XX	chr4_129637785_129638559
chr4	multovl	overlap	129661309	129662019	711	2	1	1	2	XX	chr4_129661309_129662019
chr4	multovl	overlap	129784448	129785819	1372	2	1	1	2	XX	chr4_129784448_129785819
chr4	multovl	overlap	130036351	130038302	1952	2	1	2	3	XX	chr4_130036351_130038302
chr4	multovl	overlap	130219187	130220871	1685	2	1	1	2	XX	chr4_130219187_130220871
chr4	multovl	overlap	131399013	131400397	1385	2	1	1	2	XX	chr4_131399013_131400397
chr4	multovl	overlap	131429644	131431081	1438	2	1	1	2	XX	chr4_131429644_131431081
chr4	multovl	overlap	131630128	131631353	1226	2	1	1	2	XX	chr4_131630128_131631353
chr4	multovl	overlap	131765837	131767337	1501	2	1	1	2	XX	chr4_131765837_131767337
chr4	multovl	overlap	131816067	131817157	1091	2	1	1	2	XX	chr4_131816067_131817157
chr4	multovl	overlap	131817485	131818123	639	2	1	1	2	XX	chr4_131817485_131818123
chr4	multovl	overlap	131829444	131831546	2103	2	1	1	2	XX	chr4_131829444_131831546
chr4	multovl	overlap	131864203	131866342	2140	2	1	1	2	XX	chr4_131864203_131866342
chr4	multovl	overlap	131884234	131886170	1937	2	1	1	2	XX	chr4_131884234_131886170
chr4	multovl	overlap	131900496	131901728	1233	2	1	1	2	XX	chr4_131900496_131901728
chr4	multovl	overlap	131908136	131909763	1628	2	1	1	2	XX	chr4_131908136_131909763
chr4	multovl	overlap	131953273	131954441	1169	2	1	1	2	XX	chr4_131953273_131954441
chr4	multovl	overlap	131977334	131978676	1343	2	1	1	2	XX	chr4_131977334_131978676
chr4	multovl	overlap	132018508	132020238	1731	2	1	1	2	XX	chr4_132018508_132020238
chr4	multovl	overlap	132064201	132066581	2381	2	1	1	2	XX	chr4_132064201_132066581
chr4	multovl	overlap	132070081	132071417	1337	2	1	1	2	XX	chr4_132070081_132071417
chr4	multovl	overlap	132088494	132090297	1804	2	1	2	3	XX	chr4_132088494_132090297
chr4	multovl	overlap	132091202	132093242	2041	2	1	1	2	XX	chr4_132091202_132093242
chr4	multovl	overlap	132194289	132195958	1670	2	1	1	2	XX	chr4_132194289_132195958
chr4	multovl	overlap	132287693	132288653	961	2	1	1	2	XX	chr4_132287693_132288653
chr4	multovl	overlap	132324080	132325193	1114	2	1	1	2	XX	chr4_132324080_132325193
chr4	multovl	overlap	132397641	132399758	2118	2	1	1	2	XX	chr4_132397641_132399758
chr4	multovl	overlap	132439128	132441224	2097	2	1	1	2	XX	chr4_132439128_132441224
chr4	multovl	overlap	132477398	132478472	1075	2	1	1	2	XX	chr4_132477398_132478472
chr4	multovl	overlap	132478695	132479569	875	2	1	1	2	XX	chr4_132478695_132479569
chr4	multovl	overlap	132567258	132569483	2226	2	1	1	2	XX	chr4_132567258_132569483
chr4	multovl	overlap	132685653	132687875	2223	2	1	1	2	XX	chr4_132685653_132687875
chr4	multovl	overlap	132768634	132769328	695	2	1	1	2	XX	chr4_132768634_132769328
chr4	multovl	overlap	132796413	132797655	1243	2	1	1	2	XX	chr4_132796413_132797655
chr4	multovl	overlap	132832394	132834535	2142	2	1	1	2	XX	chr4_132832394_132834535
chr4	multovl	overlap	132893823	132894671	849	2	1	1	2	XX	chr4_132893823_132894671
chr4	multovl	overlap	132925259	132927284	2026	2	1	1	2	XX	chr4_132925259_132927284
chr4	multovl	overlap	133035903	133037056	1154	2	1	1	2	XX	chr4_133035903_133037056
chr4	multovl	overlap	133100748	133101975	1228	2	1	1	2	XX	chr4_133100748_133101975
chr4	multovl	overlap	133129819	133131314	1496	2	1	1	2	XX	chr4_133129819_133131314
chr4	multovl	overlap	133139591	133141063	1473	2	1	1	2	XX	chr4_133139591_133141063
chr4	multovl	overlap	133187929	133188997	1069	2	1	1	2	XX	chr4_133187929_133188997
chr4	multovl	overlap	133227230	133229277	2048	2	1	2	3	XX	chr4_133227230_133229277
chr4	multovl	overlap	133306979	133308422	1444	2	1	1	2	XX	chr4_133306979_133308422
chr4	multovl	overlap	133312148	133313527	1380	2	1	1	2	XX	chr4_133312148_133313527
chr4	multovl	overlap	133442782	133443444	663	2	1	1	2	XX	chr4_133442782_133443444
chr4	multovl	overlap	133443697	133444454	758	2	1	1	2	XX	chr4_133443697_133444454
chr4	multovl	overlap	133465924	133467283	1360	2	1	1	2	XX	chr4_133465924_133467283
chr4	multovl	overlap	133522311	133523157	847	2	1	1	2	XX	chr4_133522311_133523157
chr4	multovl	overlap	133555941	133557165	1225	2	1	1	2	XX	chr4_133555941_133557165
chr4	multovl	overlap	133658214	133659338	1125	2	1	1	2	XX	chr4_133658214_133659338
chr4	multovl	overlap	133683613	133685039	1427	2	1	1	2	XX	chr4_133683613_133685039
chr4	multovl	overlap	133741889	133743278	1390	2	1	1	2	XX	chr4_133741889_133743278
chr4	multovl	overlap	133800514	133801605	1092	2	1	1	2	XX	chr4_133800514_133801605
chr4	multovl	overlap	133842104	133844303	2200	2	1	2	3	XX	chr4_133842104_133844303
chr4	multovl	overlap	133927866	133928667	802	2	1	1	2	XX	chr4_133927866_133928667
chr4	multovl	overlap	133952218	133953084	867	2	1	1	2	XX	chr4_133952218_133953084
chr4	multovl	overlap	134023315	134024989	1675	2	1	1	2	XX	chr4_134023315_134024989
chr4	multovl	overlap	134066690	134067571	882	2	1	1	2	XX	chr4_134066690_134067571
chr4	multovl	overlap	134089484	134091320	1837	2	1	1	2	XX	chr4_134089484_134091320
chr4	multovl	overlap	134091354	134092212	859	2	1	1	2	XX	chr4_134091354_134092212
chr4	multovl	overlap	134257673	134259293	1621	2	1	1	2	XX	chr4_134257673_134259293
chr4	multovl	overlap	134259488	134260248	761	2	1	1	2	XX	chr4_134259488_134260248
chr4	multovl	overlap	134260329	134261129	801	2	1	1	2	XX	chr4_134260329_134261129
chr4	multovl	overlap	134322874	134324060	1187	2	1	1	2	XX	chr4_134322874_134324060
chr4	multovl	overlap	134407749	134408454	706	2	1	1	2	XX	chr4_134407749_134408454
chr4	multovl	overlap	134409246	134410085	840	2	1	1	2	XX	chr4_134409246_134410085
chr4	multovl	overlap	134469639	134471522	1884	2	1	1	2	XX	chr4_134469639_134471522
chr4	multovl	overlap	134478618	134481721	3104	2	1	1	2	XX	chr4_134478618_134481721
chr4	multovl	overlap	134486116	134487742	1627	2	1	1	2	XX	chr4_134486116_134487742
chr4	multovl	overlap	134826517	134828720	2204	2	1	1	2	XX	chr4_134826517_134828720
chr4	multovl	overlap	134907643	134908798	1156	2	1	1	2	XX	chr4_134907643_134908798
chr4	multovl	overlap	134989022	134990631	1610	2	1	1	2	XX	chr4_134989022_134990631
chr4	multovl	overlap	135049685	135051197	1513	2	1	1	2	XX	chr4_135049685_135051197
chr4	multovl	overlap	135410981	135411897	917	2	1	1	2	XX	chr4_135410981_135411897
chr4	multovl	overlap	135412294	135413331	1038	2	1	1	2	XX	chr4_135412294_135413331
chr4	multovl	overlap	135427978	135429841	1864	2	1	1	2	XX	chr4_135427978_135429841
chr4	multovl	overlap	135476310	135478143	1834	2	1	1	2	XX	chr4_135476310_135478143
chr4	multovl	overlap	135502022	135503586	1565	2	1	1	2	XX	chr4_135502022_135503586
chr4	multovl	overlap	135518852	135520940	2089	2	1	1	2	XX	chr4_135518852_135520940
chr4	multovl	overlap	135527497	135529191	1695	2	1	1	2	XX	chr4_135527497_135529191
chr4	multovl	overlap	135542064	135543733	1670	2	1	1	2	XX	chr4_135542064_135543733
chr4	multovl	overlap	135576166	135577435	1270	2	1	1	2	XX	chr4_135576166_135577435
chr4	multovl	overlap	135607622	135609577	1956	2	1	1	2	XX	chr4_135607622_135609577
chr4	multovl	overlap	135699625	135701503	1879	2	1	1	2	XX	chr4_135699625_135701503
chr4	multovl	overlap	135727841	135728945	1105	2	1	1	2	XX	chr4_135727841_135728945
chr4	multovl	overlap	135762231	135763361	1131	2	1	1	2	XX	chr4_135762231_135763361
chr4	multovl	overlap	135841241	135843071	1831	2	1	1	2	XX	chr4_135841241_135843071
chr4	multovl	overlap	135865761	135866722	962	2	1	1	2	XX	chr4_135865761_135866722
chr4	multovl	overlap	135867307	135868419	1113	2	1	1	2	XX	chr4_135867307_135868419
chr4	multovl	overlap	136017854	136019114	1261	2	1	1	2	XX	chr4_136017854_136019114
chr4	multovl	overlap	136026222	136027249	1028	2	1	1	2	XX	chr4_136026222_136027249
