chromosome	source	feature	start	end	length	multiplicity	peaks1.bed.bed	peaks2.bed.bed	sum	code	id
chr2	multovl	overlap	105237722	105240218	2497	2	1	1	2	XX	chr2_105237722_105240218
chr2	multovl	overlap	105743876	105745682	1807	2	1	1	2	XX	chr2_105743876_105745682
chr2	multovl	overlap	105842659	105844155	1497	2	1	1	2	XX	chr2_105842659_105844155
chr2	multovl	overlap	106813346	106814923	1578	2	1	1	2	XX	chr2_106813346_106814923
chr2	multovl	overlap	107130329	107131133	805	1	0	1	1	0X	chr2_107130329_107131133
chr2	multovl	overlap	108604740	108605661	922	1	0	1	1	0X	chr2_108604740_108605661
chr2	multovl	overlap	109120203	109121777	1575	2	1	1	2	XX	chr2_109120203_109121777
chr2	multovl	overlap	109516817	109518309	1493	2	1	1	2	XX	chr2_109516817_109518309
chr2	multovl	overlap	109532378	109535917	3540	2	1	1	2	XX	chr2_109532378_109535917
chr2	multovl	overlap	109730365	109732625	2261	2	1	1	2	XX	chr2_109730365_109732625
chr2	multovl	overlap	109757769	109759518	1750	2	1	1	2	XX	chr2_109757769_109759518
chr2	multovl	overlap	109857345	109858860	1516	2	1	1	2	XX	chr2_109857345_109858860
chr2	multovl	overlap	110789789	110790675	887	2	1	1	2	XX	chr2_110789789_110790675
chr2	multovl	overlap	112042208	112043620	1413	1	0	1	1	0X	chr2_112042208_112043620
chr2	multovl	overlap	112078954	112081200	2247	2	1	1	2	XX	chr2_112078954_112081200
chr2	multovl	overlap	112101765	112103364	1600	2	1	1	2	XX	chr2_112101765_112103364
chr2	multovl	overlap	112105319	112106843	1525	2	1	1	2	XX	chr2_112105319_112106843
chr2	multovl	overlap	112124359	112125347	989	2	1	1	2	XX	chr2_112124359_112125347
chr2	multovl	overlap	112207093	112208939	1847	2	1	1	2	XX	chr2_112207093_112208939
chr2	multovl	overlap	112219367	112221038	1672	2	1	1	2	XX	chr2_112219367_112221038
chr2	multovl	overlap	112294368	112296302	1935	2	1	1	2	XX	chr2_112294368_112296302
chr2	multovl	overlap	112332323	112333304	982	1	0	1	1	0X	chr2_112332323_112333304
chr2	multovl	overlap	112333480	112334303	824	2	1	1	2	XX	chr2_112333480_112334303
chr2	multovl	overlap	113594162	113595164	1003	1	0	1	1	0X	chr2_113594162_113595164
chr2	multovl	overlap	113596167	113599229	3063	2	1	1	2	XX	chr2_113596167_113599229
chr2	multovl	overlap	113687230	113689935	2706	2	1	1	2	XX	chr2_113687230_113689935
chr2	multovl	overlap	113999800	114001310	1511	2	1	1	2	XX	chr2_113999800_114001310
chr2	multovl	overlap	114026408	114027582	1175	2	1	1	2	XX	chr2_114026408_114027582
chr2	multovl	overlap	114479517	114481165	1649	2	1	1	2	XX	chr2_114479517_114481165
chr2	multovl	overlap	115406683	115408312	1630	2	1	1	2	XX	chr2_115406683_115408312
chr2	multovl	overlap	115681476	115682408	933	1	0	1	1	0X	chr2_115681476_115682408
chr2	multovl	overlap	115875305	115875976	672	1	1	0	1	X0	chr2_115875305_115875976
chr2	multovl	overlap	115881665	115885204	3540	1	0	1	1	0X	chr2_115881665_115885204
chr2	multovl	overlap	115885748	115891498	5751	2	1	1	2	XX	chr2_115885748_115891498
chr2	multovl	overlap	115891719	115894239	2521	2	1	1	2	XX	chr2_115891719_115894239
chr2	multovl	overlap	116725069	116725977	909	1	0	1	1	0X	chr2_116725069_116725977
chr2	multovl	overlap	116797627	116798942	1316	1	0	1	1	0X	chr2_116797627_116798942
chr2	multovl	overlap	116800928	116802344	1417	2	1	1	2	XX	chr2_116800928_116802344
chr2	multovl	overlap	116945459	116946894	1436	2	1	1	2	XX	chr2_116945459_116946894
chr2	multovl	overlap	116947083	116949321	2239	2	1	1	2	XX	chr2_116947083_116949321
chr2	multovl	overlap	117075122	117076629	1508	2	1	1	2	XX	chr2_117075122_117076629
chr2	multovl	overlap	117935302	117937523	2222	1	0	1	1	0X	chr2_117935302_117937523
chr2	multovl	overlap	117937557	117942681	5125	2	1	1	2	XX	chr2_117937557_117942681
chr2	multovl	overlap	118198001	118199364	1364	2	1	1	2	XX	chr2_118198001_118199364
chr2	multovl	overlap	118214249	118216290	2042	2	1	1	2	XX	chr2_118214249_118216290
chr2	multovl	overlap	118304094	118305791	1698	2	1	1	2	XX	chr2_118304094_118305791
chr2	multovl	overlap	118374396	118376146	1751	2	1	1	2	XX	chr2_118374396_118376146
chr2	multovl	overlap	118423669	118424629	961	2	1	1	2	XX	chr2_118423669_118424629
chr2	multovl	overlap	118571678	118573447	1770	2	1	1	2	XX	chr2_118571678_118573447
chr2	multovl	overlap	118586574	118588518	1945	2	1	1	2	XX	chr2_118586574_118588518
chr2	multovl	overlap	118639582	118640684	1103	2	1	1	2	XX	chr2_118639582_118640684
chr2	multovl	overlap	118726057	118726993	937	2	1	1	2	XX	chr2_118726057_118726993
chr2	multovl	overlap	118727326	118729126	1801	2	1	1	2	XX	chr2_118727326_118729126
chr2	multovl	overlap	118751497	118753764	2268	2	1	1	2	XX	chr2_118751497_118753764
chr2	multovl	overlap	118798343	118799036	694	2	1	1	2	XX	chr2_118798343_118799036
chr2	multovl	overlap	118854172	118855367	1196	2	1	1	2	XX	chr2_118854172_118855367
chr2	multovl	overlap	118860137	118861626	1490	2	1	1	2	XX	chr2_118860137_118861626
chr2	multovl	overlap	118872284	118873742	1459	2	1	1	2	XX	chr2_118872284_118873742
chr2	multovl	overlap	118937651	118939394	1744	2	1	1	2	XX	chr2_118937651_118939394
chr2	multovl	overlap	118981534	118983588	2055	2	1	1	2	XX	chr2_118981534_118983588
chr2	multovl	overlap	118992790	118994187	1398	2	1	1	2	XX	chr2_118992790_118994187
chr2	multovl	overlap	119033542	119035609	2068	2	1	1	2	XX	chr2_119033542_119035609
chr2	multovl	overlap	119114352	119116121	1770	2	1	1	2	XX	chr2_119114352_119116121
chr2	multovl	overlap	119176181	119178395	2215	2	1	1	2	XX	chr2_119176181_119178395
chr2	multovl	overlap	119302042	119304591	2550	2	1	1	2	XX	chr2_119302042_119304591
chr2	multovl	overlap	119372536	119374406	1871	2	1	1	2	XX	chr2_119372536_119374406
chr2	multovl	overlap	119419920	119421307	1388	2	1	1	2	XX	chr2_119419920_119421307
chr2	multovl	overlap	119443460	119444728	1269	2	1	1	2	XX	chr2_119443460_119444728
chr2	multovl	overlap	119487925	119489320	1396	2	1	1	2	XX	chr2_119487925_119489320
chr2	multovl	overlap	119499982	119500717	736	2	1	1	2	XX	chr2_119499982_119500717
chr2	multovl	overlap	119500794	119502073	1280	2	1	1	2	XX	chr2_119500794_119502073
chr2	multovl	overlap	119567365	119567984	620	2	1	1	2	XX	chr2_119567365_119567984
chr2	multovl	overlap	119568039	119568710	672	2	1	1	2	XX	chr2_119568039_119568710
chr2	multovl	overlap	119612264	119614108	1845	2	1	1	2	XX	chr2_119612264_119614108
chr2	multovl	overlap	119625391	119626372	982	2	1	1	2	XX	chr2_119625391_119626372
chr2	multovl	overlap	119722776	119724537	1762	2	1	1	2	XX	chr2_119722776_119724537
chr2	multovl	overlap	119797840	119799270	1431	2	1	1	2	XX	chr2_119797840_119799270
chr2	multovl	overlap	119852909	119854136	1228	2	1	1	2	XX	chr2_119852909_119854136
chr2	multovl	overlap	119978847	119980676	1830	2	1	1	2	XX	chr2_119978847_119980676
chr2	multovl	overlap	120177750	120179243	1494	2	1	1	2	XX	chr2_120177750_120179243
chr2	multovl	overlap	120228710	120231154	2445	2	1	1	2	XX	chr2_120228710_120231154
chr2	multovl	overlap	120388502	120389874	1373	2	1	1	2	XX	chr2_120388502_120389874
chr2	multovl	overlap	120392542	120394392	1851	2	1	1	2	XX	chr2_120392542_120394392
chr2	multovl	overlap	120434040	120435989	1950	2	1	1	2	XX	chr2_120434040_120435989
chr2	multovl	overlap	120454187	120456056	1870	2	1	1	2	XX	chr2_120454187_120456056
chr2	multovl	overlap	120472398	120473236	839	1	0	1	1	0X	chr2_120472398_120473236
chr2	multovl	overlap	120555470	120558517	3048	2	1	1	2	XX	chr2_120555470_120558517
chr2	multovl	overlap	120674765	120677099	2335	2	1	1	2	XX	chr2_120674765_120677099
chr2	multovl	overlap	120795105	120797068	1964	2	1	1	2	XX	chr2_120795105_120797068
chr2	multovl	overlap	120802505	120803542	1038	2	1	1	2	XX	chr2_120802505_120803542
chr2	multovl	overlap	120833770	120835203	1434	2	1	1	2	XX	chr2_120833770_120835203
chr2	multovl	overlap	120965423	120966544	1122	2	1	1	2	XX	chr2_120965423_120966544
chr2	multovl	overlap	120966857	120967644	788	1	0	1	1	0X	chr2_120966857_120967644
chr2	multovl	overlap	120995358	120998362	3005	2	1	1	2	XX	chr2_120995358_120998362
chr2	multovl	overlap	121096119	121097586	1468	2	1	1	2	XX	chr2_121096119_121097586
chr2	multovl	overlap	121114620	121115971	1352	2	1	1	2	XX	chr2_121114620_121115971
chr2	multovl	overlap	121120379	121122325	1947	2	1	1	2	XX	chr2_121120379_121122325
chr2	multovl	overlap	121179985	121181012	1028	2	1	1	2	XX	chr2_121179985_121181012
chr2	multovl	overlap	121238430	121239599	1170	2	1	1	2	XX	chr2_121238430_121239599
chr2	multovl	overlap	121239631	121241746	2116	2	1	1	2	XX	chr2_121239631_121241746
chr2	multovl	overlap	121273873	121274767	895	2	1	1	2	XX	chr2_121273873_121274767
chr2	multovl	overlap	121275028	121276609	1582	2	1	1	2	XX	chr2_121275028_121276609
chr2	multovl	overlap	121282645	121283926	1282	2	1	1	2	XX	chr2_121282645_121283926
chr2	multovl	overlap	121298843	121300288	1446	1	0	1	1	0X	chr2_121298843_121300288
chr2	multovl	overlap	121331726	121333046	1321	2	1	1	2	XX	chr2_121331726_121333046
chr2	multovl	overlap	121691830	121692718	889	2	1	1	2	XX	chr2_121691830_121692718
chr2	multovl	overlap	121692729	121693880	1152	2	1	1	2	XX	chr2_121692729_121693880
chr2	multovl	overlap	121781036	121783525	2490	2	1	1	2	XX	chr2_121781036_121783525
chr2	multovl	overlap	121853373	121854221	849	2	1	1	2	XX	chr2_121853373_121854221
chr2	multovl	overlap	121854353	121855465	1113	2	1	1	2	XX	chr2_121854353_121855465
chr2	multovl	overlap	121942984	121944165	1182	2	1	1	2	XX	chr2_121942984_121944165
chr2	multovl	overlap	121973055	121976495	3441	2	1	1	2	XX	chr2_121973055_121976495
chr2	multovl	overlap	122059507	122061492	1986	2	1	1	2	XX	chr2_122059507_122061492
chr2	multovl	overlap	122173961	122175265	1305	1	1	0	1	X0	chr2_122173961_122175265
chr2	multovl	overlap	122193535	122194695	1161	2	1	1	2	XX	chr2_122193535_122194695
chr2	multovl	overlap	122194761	122195639	879	2	1	1	2	XX	chr2_122194761_122195639
chr2	multovl	overlap	122200469	122201288	820	2	1	1	2	XX	chr2_122200469_122201288
chr2	multovl	overlap	122201335	122202574	1240	2	1	1	2	XX	chr2_122201335_122202574
chr2	multovl	overlap	122203183	122204653	1471	2	1	1	2	XX	chr2_122203183_122204653
chr2	multovl	overlap	122456069	122457810	1742	2	1	1	2	XX	chr2_122456069_122457810
chr2	multovl	overlap	122526321	122528391	2071	2	1	1	2	XX	chr2_122526321_122528391
chr2	multovl	overlap	122563973	122565675	1703	2	1	1	2	XX	chr2_122563973_122565675
chr2	multovl	overlap	122590433	122591702	1270	2	1	1	2	XX	chr2_122590433_122591702
chr2	multovl	overlap	124435383	124437043	1661	2	1	1	2	XX	chr2_124435383_124437043
chr2	multovl	overlap	124947575	124949251	1677	2	1	1	2	XX	chr2_124947575_124949251
chr2	multovl	overlap	124949323	124950056	734	2	1	1	2	XX	chr2_124949323_124950056
chr2	multovl	overlap	125073188	125074350	1163	2	1	1	2	XX	chr2_125073188_125074350
chr2	multovl	overlap	125330260	125332231	1972	2	1	1	2	XX	chr2_125330260_125332231
chr2	multovl	overlap	125449724	125451573	1850	2	1	1	2	XX	chr2_125449724_125451573
chr2	multovl	overlap	125498657	125500020	1364	2	1	1	2	XX	chr2_125498657_125500020
chr2	multovl	overlap	125549146	125550185	1040	1	1	0	1	X0	chr2_125549146_125550185
chr2	multovl	overlap	125607133	125608513	1381	2	1	1	2	XX	chr2_125607133_125608513
chr2	multovl	overlap	125683649	125685632	1984	2	1	1	2	XX	chr2_125683649_125685632
chr2	multovl	overlap	125691675	125692956	1282	2	1	1	2	XX	chr2_125691675_125692956
chr2	multovl	overlap	125860216	125863522	3307	2	1	1	2	XX	chr2_125860216_125863522
chr2	multovl	overlap	125863780	125865607	1828	2	1	1	2	XX	chr2_125863780_125865607
chr2	multovl	overlap	125977569	125978779	1211	2	1	1	2	XX	chr2_125977569_125978779
chr2	multovl	overlap	126498796	126499643	848	2	1	1	2	XX	chr2_126498796_126499643
chr2	multovl	overlap	126499824	126502485	2662	2	1	1	2	XX	chr2_126499824_126502485
chr2	multovl	overlap	126532340	126534176	1837	2	1	1	2	XX	chr2_126532340_126534176
chr2	multovl	overlap	126700105	126702782	2678	2	1	1	2	XX	chr2_126700105_126702782
chr2	multovl	overlap	126758093	126758584	492	2	1	1	2	XX	chr2_126758093_126758584
chr2	multovl	overlap	126758651	126759572	922	2	1	1	2	XX	chr2_126758651_126759572
chr2	multovl	overlap	126834075	126835322	1248	2	1	1	2	XX	chr2_126834075_126835322
chr2	multovl	overlap	126895535	126896887	1353	2	1	1	2	XX	chr2_126895535_126896887
chr2	multovl	overlap	126958828	126960534	1707	2	1	1	2	XX	chr2_126958828_126960534
chr2	multovl	overlap	126968591	126969404	814	2	1	1	2	XX	chr2_126968591_126969404
chr2	multovl	overlap	127033708	127035219	1512	2	1	1	2	XX	chr2_127033708_127035219
chr2	multovl	overlap	127072482	127075138	2657	2	1	1	2	XX	chr2_127072482_127075138
chr2	multovl	overlap	127095140	127097293	2154	2	1	1	2	XX	chr2_127095140_127097293
chr2	multovl	overlap	127269501	127270637	1137	2	1	1	2	XX	chr2_127269501_127270637
chr2	multovl	overlap	127307630	127308560	931	2	1	1	2	XX	chr2_127307630_127308560
chr2	multovl	overlap	127409700	127411095	1396	2	1	1	2	XX	chr2_127409700_127411095
chr2	multovl	overlap	127412261	127414219	1959	2	1	1	2	XX	chr2_127412261_127414219
chr2	multovl	overlap	127614467	127615337	871	2	1	1	2	XX	chr2_127614467_127615337
chr2	multovl	overlap	127617577	127618507	931	2	1	1	2	XX	chr2_127617577_127618507
chr2	multovl	overlap	127656987	127658352	1366	2	1	1	2	XX	chr2_127656987_127658352
chr2	multovl	overlap	127951413	127953204	1792	2	1	1	2	XX	chr2_127951413_127953204
chr2	multovl	overlap	127953218	127954534	1317	2	1	1	2	XX	chr2_127953218_127954534
chr2	multovl	overlap	128204900	128206256	1357	1	0	1	1	0X	chr2_128204900_128206256
chr2	multovl	overlap	128252549	128255721	3173	2	1	1	2	XX	chr2_128252549_128255721
chr2	multovl	overlap	128512213	128513571	1359	2	1	1	2	XX	chr2_128512213_128513571
chr2	multovl	overlap	128523886	128525499	1614	2	1	1	2	XX	chr2_128523886_128525499
chr2	multovl	overlap	128642988	128643633	646	2	1	1	2	XX	chr2_128642988_128643633
chr2	multovl	overlap	128643676	128643687	12	2	1	1	2	XX	chr2_128643676_128643687
chr2	multovl	overlap	128643722	128645336	1615	2	1	1	2	XX	chr2_128643722_128645336
chr2	multovl	overlap	128768810	128770043	1234	2	1	1	2	XX	chr2_128768810_128770043
chr2	multovl	overlap	128792253	128794483	2231	2	1	1	2	XX	chr2_128792253_128794483
chr2	multovl	overlap	128891142	128893060	1919	2	1	1	2	XX	chr2_128891142_128893060
chr2	multovl	overlap	128926472	128927618	1147	2	1	1	2	XX	chr2_128926472_128927618
chr2	multovl	overlap	128954609	128956930	2322	2	1	1	2	XX	chr2_128954609_128956930
chr2	multovl	overlap	129023420	129025030	1611	2	1	1	2	XX	chr2_129023420_129025030
chr2	multovl	overlap	129025061	129026065	1005	2	1	1	2	XX	chr2_129025061_129026065
chr2	multovl	overlap	129122179	129123801	1623	2	1	1	2	XX	chr2_129122179_129123801
chr2	multovl	overlap	129156627	129157219	593	1	1	0	1	X0	chr2_129156627_129157219
chr2	multovl	overlap	129418713	129419937	1225	2	1	1	2	XX	chr2_129418713_129419937
chr2	multovl	overlap	129625755	129628342	2588	2	1	1	2	XX	chr2_129625755_129628342
chr2	multovl	overlap	130003127	130005924	2798	2	1	1	2	XX	chr2_130003127_130005924
chr2	multovl	overlap	130099267	130101251	1985	2	1	1	2	XX	chr2_130099267_130101251
chr2	multovl	overlap	130109082	130110552	1471	2	1	1	2	XX	chr2_130109082_130110552
chr2	multovl	overlap	130248873	130251334	2462	2	1	1	2	XX	chr2_130248873_130251334
chr2	multovl	overlap	130275405	130277510	2106	2	1	1	2	XX	chr2_130275405_130277510
chr2	multovl	overlap	130388703	130390657	1955	2	1	1	2	XX	chr2_130388703_130390657
chr2	multovl	overlap	130454653	130456008	1356	2	1	1	2	XX	chr2_130454653_130456008
chr2	multovl	overlap	130467649	130468886	1238	2	1	1	2	XX	chr2_130467649_130468886
chr2	multovl	overlap	130489155	130490766	1612	2	1	1	2	XX	chr2_130489155_130490766
chr2	multovl	overlap	130492803	130494511	1709	2	1	1	2	XX	chr2_130492803_130494511
chr2	multovl	overlap	130522413	130524018	1606	2	1	1	2	XX	chr2_130522413_130524018
chr2	multovl	overlap	130664129	130666619	2491	2	1	1	2	XX	chr2_130664129_130666619
chr2	multovl	overlap	130731201	130734094	2894	2	1	1	2	XX	chr2_130731201_130734094
chr2	multovl	overlap	130952906	130954223	1318	2	1	1	2	XX	chr2_130952906_130954223
chr2	multovl	overlap	130984761	130986954	2194	2	1	1	2	XX	chr2_130984761_130986954
chr2	multovl	overlap	131004701	131005707	1007	2	1	1	2	XX	chr2_131004701_131005707
chr2	multovl	overlap	131011860	131013686	1827	2	1	1	2	XX	chr2_131011860_131013686
chr2	multovl	overlap	131029515	131030800	1286	1	0	1	1	0X	chr2_131029515_131030800
chr2	multovl	overlap	131035660	131037078	1419	2	1	1	2	XX	chr2_131035660_131037078
chr2	multovl	overlap	131059459	131060803	1345	2	1	1	2	XX	chr2_131059459_131060803
chr2	multovl	overlap	131087335	131089654	2320	2	1	1	2	XX	chr2_131087335_131089654
chr2	multovl	overlap	131176990	131179230	2241	2	1	1	2	XX	chr2_131176990_131179230
chr2	multovl	overlap	131248622	131249260	639	2	1	1	2	XX	chr2_131248622_131249260
chr2	multovl	overlap	131317529	131318895	1367	2	1	1	2	XX	chr2_131317529_131318895
chr2	multovl	overlap	131386853	131388853	2001	2	1	1	2	XX	chr2_131386853_131388853
chr2	multovl	overlap	131735305	131736645	1341	2	1	1	2	XX	chr2_131735305_131736645
chr2	multovl	overlap	131969510	131970587	1078	2	1	1	2	XX	chr2_131969510_131970587
chr2	multovl	overlap	131970886	131971635	750	1	0	1	1	0X	chr2_131970886_131971635
chr2	multovl	overlap	132072687	132074118	1432	2	1	1	2	XX	chr2_132072687_132074118
chr2	multovl	overlap	132077633	132079387	1755	2	1	1	2	XX	chr2_132077633_132079387
chr2	multovl	overlap	132088292	132088808	517	2	1	1	2	XX	chr2_132088292_132088808
chr2	multovl	overlap	132088926	132090464	1539	2	1	1	2	XX	chr2_132088926_132090464
chr2	multovl	overlap	132402777	132403907	1131	2	1	1	2	XX	chr2_132402777_132403907
chr2	multovl	overlap	132511976	132513275	1300	2	1	1	2	XX	chr2_132511976_132513275
chr2	multovl	overlap	132640580	132642632	2053	2	1	1	2	XX	chr2_132640580_132642632
chr2	multovl	overlap	132671992	132673909	1918	2	1	1	2	XX	chr2_132671992_132673909
chr2	multovl	overlap	134468792	134470172	1381	2	1	1	2	XX	chr2_134468792_134470172
chr2	multovl	overlap	134611723	134612809	1087	2	1	1	2	XX	chr2_134611723_134612809
chr2	multovl	overlap	135483962	135485202	1241	2	1	1	2	XX	chr2_135483962_135485202
chr2	multovl	overlap	135485252	135486165	914	2	1	1	2	XX	chr2_135485252_135486165
chr2	multovl	overlap	136357691	136358570	880	1	1	0	1	X0	chr2_136357691_136358570
chr2	multovl	overlap	136504186	136505206	1021	2	1	1	2	XX	chr2_136504186_136505206
chr2	multovl	overlap	136716045	136718598	2554	2	1	1	2	XX	chr2_136716045_136718598
chr2	multovl	overlap	136746275	136747480	1206	1	0	1	1	0X	chr2_136746275_136747480
chr2	multovl	overlap	136939281	136943583	4303	2	1	1	2	XX	chr2_136939281_136943583
chr2	multovl	overlap	138082023	138083629	1607	2	1	1	2	XX	chr2_138082023_138083629
chr2	multovl	overlap	139891548	139893384	1837	2	1	1	2	XX	chr2_139891548_139893384
chr2	multovl	overlap	139995264	139997513	2250	2	1	1	2	XX	chr2_139995264_139997513
chr2	multovl	overlap	140495858	140497531	1674	2	1	1	2	XX	chr2_140495858_140497531
chr2	multovl	overlap	142726172	142727886	1715	2	1	1	2	XX	chr2_142726172_142727886
chr2	multovl	overlap	142728140	142729458	1319	1	0	1	1	0X	chr2_142728140_142729458
chr2	multovl	overlap	142888381	142889978	1598	2	1	1	2	XX	chr2_142888381_142889978
chr2	multovl	overlap	143739936	143742676	2741	2	1	1	2	XX	chr2_143739936_143742676
chr2	multovl	overlap	143835059	143837028	1970	2	1	1	2	XX	chr2_143835059_143837028
chr2	multovl	overlap	143990549	143992628	2080	2	1	1	2	XX	chr2_143990549_143992628
chr2	multovl	overlap	144095155	144097316	2162	2	1	1	2	XX	chr2_144095155_144097316
chr2	multovl	overlap	144193928	144196165	2238	2	1	1	2	XX	chr2_144193928_144196165
chr2	multovl	overlap	144284670	144285602	933	2	1	1	2	XX	chr2_144284670_144285602
chr2	multovl	overlap	144352557	144354492	1936	2	1	1	2	XX	chr2_144352557_144354492
chr2	multovl	overlap	144375901	144376893	993	2	1	1	2	XX	chr2_144375901_144376893
chr2	multovl	overlap	144380814	144382847	2034	2	1	1	2	XX	chr2_144380814_144382847
chr2	multovl	overlap	144419425	144420677	1253	2	1	1	2	XX	chr2_144419425_144420677
chr2	multovl	overlap	144425388	144426515	1128	2	1	1	2	XX	chr2_144425388_144426515
chr2	multovl	overlap	145500102	145502239	2138	2	1	1	2	XX	chr2_145500102_145502239
chr2	multovl	overlap	145686048	145688840	2793	2	1	1	2	XX	chr2_145686048_145688840
chr2	multovl	overlap	145728592	145730602	2011	2	1	1	2	XX	chr2_145728592_145730602
chr2	multovl	overlap	145759454	145761027	1574	2	1	1	2	XX	chr2_145759454_145761027
chr2	multovl	overlap	146336820	146337872	1053	2	1	1	2	XX	chr2_146336820_146337872
chr2	multovl	overlap	146358815	146359763	949	1	0	1	1	0X	chr2_146358815_146359763
chr2	multovl	overlap	146681013	146682502	1490	2	1	1	2	XX	chr2_146681013_146682502
chr2	multovl	overlap	146837480	146840269	2790	2	1	1	2	XX	chr2_146837480_146840269
chr2	multovl	overlap	147003403	147004354	952	1	1	0	1	X0	chr2_147003403_147004354
chr2	multovl	overlap	147871066	147871743	678	2	1	1	2	XX	chr2_147871066_147871743
chr2	multovl	overlap	148231278	148234055	2778	2	1	1	2	XX	chr2_148231278_148234055
chr2	multovl	overlap	148498025	148499361	1337	2	1	1	2	XX	chr2_148498025_148499361
chr2	multovl	overlap	148506490	148508203	1714	2	1	1	2	XX	chr2_148506490_148508203
chr2	multovl	overlap	148557113	148558476	1364	2	1	1	2	XX	chr2_148557113_148558476
chr2	multovl	overlap	148682439	148683329	891	1	0	1	1	0X	chr2_148682439_148683329
chr2	multovl	overlap	148699455	148701578	2124	2	1	1	2	XX	chr2_148699455_148701578
chr2	multovl	overlap	149961704	149962734	1031	2	1	1	2	XX	chr2_149961704_149962734
chr2	multovl	overlap	150043296	150044072	777	1	0	1	1	0X	chr2_150043296_150044072
chr2	multovl	overlap	150136422	150137589	1168	2	1	1	2	XX	chr2_150136422_150137589
chr2	multovl	overlap	150188009	150188854	846	2	1	1	2	XX	chr2_150188009_150188854
