chromosome	start	end	strand	length	tracknum	peaks1.bed.bed	peaks2.bed.bed	code
chr9	72378932	72379900	.	968	1	1	1	XX
chr9	72380046	72381451	.	1405	1	1	1	XX
chr9	72510143	72512733	.	2590	1	1	1	XX
chr9	72654237	72655908	.	1671	1	1	1	XX
chr9	72832414	72834227	.	1813	1	1	1	XX
chr9	72886643	72888688	.	2045	1	1	1	XX
chr9	72960608	72962258	.	1650	1	1	1	XX
chr9	74800021	74802234	.	2213	1	1	1	XX
chr9	74823554	74824614	.	1060	1	1	1	XX
chr9	74885332	74886668	.	1336	1	1	1	XX
chr9	74918124	74920459	.	2335	1	1	1	XX
chr9	75161635	75163137	.	1502	1	1	1	XX
chr9	75256022	75258596	.	2574	1	1	1	XX
chr9	75288956	75290474	.	1518	1	1	1	XX
chr9	75405449	75406245	.	796	1	2	1	XX
chr9	75406371	75407745	.	1374	1	2	1	XX
chr9	77391210	77393678	.	2468	1	1	1	XX
chr9	77597870	77599447	.	1577	1	1	1	XX
chr9	77602321	77604440	.	2119	1	1	1	XX
chr9	7763253	7765339	.	2086	1	1	1	XX
chr9	77757992	77759566	.	1574	1	1	2	XX
chr9	77764852	77766564	.	1712	1	1	1	XX
chr9	77955234	77957569	.	2335	1	1	1	XX
chr9	77960813	77961889	.	1076	1	1	1	XX
chr9	78023389	78024456	.	1067	1	1	1	XX
chr9	78039443	78041184	.	1741	1	1	1	XX
chr9	78290010	78291211	.	1201	1	1	1	XX
chr9	78295647	78297125	.	1478	1	1	1	XX
chr9	78327858	78329623	.	1765	1	1	2	XX
chr9	7836213	7836949	.	736	1	2	1	XX
chr9	7837087	7837987	.	900	1	2	1	XX
chr9	78434894	78436131	.	1237	1	1	1	XX
chr9	78463077	78464256	.	1179	1	1	1	XX
chr9	7872371	7873334	.	963	1	1	0	X0
chr9	79564098	79566491	.	2393	1	1	1	XX
chr9	79606723	79608473	.	1750	1	1	1	XX
chr9	79640029	79641999	.	1970	1	1	1	XX
chr9	79914489	79916373	.	1884	1	1	1	XX
chr9	80011885	80013634	.	1749	1	1	1	XX
chr9	8002375	8005215	.	2840	1	1	2	XX
chr9	8133834	8135170	.	1336	1	1	1	XX
chr9	82722824	82724459	.	1635	1	1	1	XX
chr9	82865990	82867654	.	1664	1	1	1	XX
chr9	82869033	82870061	.	1028	1	1	1	XX
chr9	83038663	83040477	.	1814	1	1	1	XX
chr9	83333694	83335060	.	1366	1	1	1	XX
chr9	83699140	83700109	.	969	1	1	0	X0
chr9	83727350	83729082	.	1732	1	1	1	XX
chr9	83818245	83819568	.	1323	1	1	1	XX
chr9	85220231	85222337	.	2106	1	1	1	XX
chr9	85641843	85643861	.	2018	1	1	1	XX
chr9	85735516	85738896	.	3380	1	1	1	XX
chr9	86344850	86345590	.	740	1	1	0	X0
chr9	86357871	86358871	.	1000	1	1	1	XX
chr9	86360760	86361867	.	1107	1	1	1	XX
chr9	86464297	86466284	.	1987	1	1	1	XX
chr9	86588610	86589917	.	1307	1	1	1	XX
chr9	86589937	86590581	.	644	1	1	0	X0
chr9	86916819	86917672	.	853	1	1	1	XX
chr9	87149236	87150910	.	1674	1	1	1	XX
chr9	87623806	87626230	.	2424	1	1	1	XX
chr9	88332689	88334774	.	2085	1	1	1	XX
chr9	88375475	88376819	.	1344	1	1	1	XX
chr9	88416425	88417813	.	1388	1	2	1	XX
chr9	88417921	88418625	.	704	1	2	1	XX
chr9	88442259	88443916	.	1657	1	1	1	XX
chr9	88614765	88615345	.	580	1	1	0	X0
chr9	89598881	89600514	.	1633	1	1	1	XX
chr9	90007334	90009517	.	2183	1	1	1	XX
chr9	90057768	90059452	.	1684	1	1	1	XX
chr9	90164191	90165961	.	1770	1	1	1	XX
chr9	92144440	92147026	.	2586	1	1	1	XX
chr9	92170496	92172356	.	1860	1	1	1	XX
chr9	92172470	92173056	.	586	1	1	1	XX
chr9	9236985	9239486	.	2501	1	1	1	XX
chr9	92436418	92438299	.	1881	1	1	1	XX
chr9	94436862	94438547	.	1685	1	1	1	XX
chr9	94438793	94439838	.	1045	1	1	1	XX
chr9	94569945	94571329	.	1384	1	1	1	XX
chr9	95306773	95307716	.	943	1	1	0	X0
chr9	95410959	95413383	.	2424	1	1	1	XX
chr9	95757453	95759179	.	1726	1	1	1	XX
chr9	95854353	95856114	.	1761	1	1	1	XX
chr9	96018982	96020329	.	1347	1	1	0	X0
chr9	96095920	96098004	.	2084	1	1	1	XX
chr9	96263194	96264440	.	1246	1	1	1	XX
chr9	96377886	96379036	.	1150	1	1	1	XX
chr9	96530727	96532009	.	1282	1	1	1	XX
chr9	96619207	96620900	.	1693	1	1	1	XX
chr9	96789012	96790217	.	1205	1	1	1	XX
chr9	97010629	97012233	.	1604	1	1	1	XX
chr9	98325676	98326674	.	998	1	1	1	XX
chr9	98463179	98465182	.	2003	1	1	1	XX
chr9	98501235	98502438	.	1203	1	1	1	XX
chr9	98886112	98887778	.	1666	1	1	1	XX
chr9	99039274	99040516	.	1242	1	1	1	XX
chr9	99040669	99041394	.	725	1	1	0	X0
chr9	99143065	99144739	.	1674	1	1	1	XX
chr9	99335438	99337792	.	2354	1	1	1	XX
chr9	99467991	99470091	.	2100	1	1	1	XX
chr9	99475895	99477322	.	1427	1	1	1	XX
chr9	99529712	99532116	.	2404	1	1	1	XX
chrX	100551600	100552576	.	976	1	1	1	XX
chrX	100676746	100677816	.	1070	1	1	1	XX
chrX	100688599	100689613	.	1014	1	1	1	XX
chrX	100811174	100812182	.	1008	1	1	1	XX
chrX	100816963	100817566	.	603	1	1	1	XX
chrX	100818275	100819477	.	1202	1	1	1	XX
chrX	101175300	101176724	.	1424	1	1	1	XX
chrX	101608216	101609326	.	1110	1	1	1	XX
chrX	101677710	101679388	.	1678	1	1	1	XX
chrX	102274237	102276154	.	1917	1	1	1	XX
chrX	102315381	102317203	.	1822	1	1	1	XX
chrX	10294511	10296330	.	1819	1	1	1	XX
chrX	103123159	103124932	.	1773	1	1	2	XX
chrX	103206191	103207252	.	1061	1	1	1	XX
chrX	103210734	103211874	.	1140	1	1	1	XX
chrX	103222589	103223421	.	832	1	1	1	XX
chrX	103382472	103384118	.	1646	1	1	1	XX
chrX	105010651	105011959	.	1308	1	1	1	XX
chrX	106028087	106029705	.	1618	1	1	1	XX
chrX	106207926	106209544	.	1618	1	1	1	XX
chrX	108810156	108810861	.	705	1	1	1	XX
chrX	109424834	109425515	.	681	1	1	1	XX
chrX	110297906	110299403	.	1497	1	1	1	XX
chrX	11704138	11705261	.	1123	1	1	1	XX
chrX	12164516	12165886	.	1370	1	1	1	XX
chrX	12250051	12251050	.	999	1	1	1	XX
chrX	12337252	12338004	.	752	1	1	1	XX
chrX	126284203	126285368	.	1165	1	1	1	XX
chrX	12647381	12650509	.	3128	1	1	2	XX
chrX	12807203	12808202	.	999	1	1	1	XX
chrX	12856915	12860187	.	3272	1	1	2	XX
chrX	130221415	130222686	.	1271	1	1	1	XX
chrX	130222849	130223827	.	978	1	1	2	XX
chrX	130842531	130843437	.	906	1	1	1	XX
chrX	131075306	131076220	.	914	1	1	1	XX
chrX	131120110	131121039	.	929	1	1	1	XX
chrX	131134364	131135585	.	1221	1	1	1	XX
chrX	131220627	131221658	.	1031	1	1	1	XX
chrX	131252125	131253716	.	1591	1	1	1	XX
chrX	131285284	131286161	.	877	1	1	0	X0
chrX	131291077	131292374	.	1297	1	1	1	XX
chrX	131341909	131343842	.	1933	1	1	1	XX
chrX	132276956	132278119	.	1163	1	1	1	XX
chrX	132420100	132421500	.	1400	1	1	1	XX
chrX	132705781	132707190	.	1409	1	1	1	XX
chrX	132779415	132780593	.	1178	1	1	1	XX
chrX	133275034	133275647	.	613	1	1	1	XX
chrX	133583963	133585192	.	1229	1	1	1	XX
chrX	13422077	13422681	.	604	1	2	1	XX
chrX	13422729	13423680	.	951	1	2	1	XX
chrX	13423818	13424643	.	825	1	1	1	XX
chrX	136144444	136145384	.	940	1	1	1	XX
chrX	136219197	136220557	.	1360	1	1	1	XX
chrX	136532246	136532901	.	655	1	1	0	X0
chrX	136990915	136992689	.	1774	1	1	1	XX
chrX	137076174	137077963	.	1789	1	1	1	XX
chrX	137491343	137492109	.	766	1	1	1	XX
chrX	137909748	137910796	.	1048	1	1	1	XX
chrX	138823485	138825101	.	1616	1	1	1	XX
chrX	139115017	139115994	.	977	1	1	0	X0
chrX	139116361	139117440	.	1079	1	1	1	XX
chrX	139399902	139401157	.	1255	1	1	1	XX
chrX	139952475	139953712	.	1237	1	1	1	XX
chrX	140098605	140099745	.	1140	1	1	1	XX
chrX	140751858	140753683	.	1825	1	1	1	XX
chrX	141938196	141940375	.	2179	1	1	1	XX
chrX	143987699	143988625	.	926	1	1	1	XX
chrX	146893395	146894148	.	753	1	1	1	XX
chrX	146912415	146913342	.	927	1	1	1	XX
chrX	147021844	147023453	.	1609	1	1	1	XX
chrX	147246695	147248974	.	2279	1	1	2	XX
chrX	147450979	147452047	.	1068	1	1	1	XX
chrX	147481403	147483020	.	1617	1	1	1	XX
chrX	147529866	147531391	.	1525	1	1	1	XX
chrX	147778172	147779836	.	1664	1	1	1	XX
chrX	147955522	147956753	.	1231	1	1	1	XX
chrX	148235241	148236419	.	1178	1	1	1	XX
chrX	148237757	148239358	.	1601	1	1	1	XX
chrX	148436352	148437216	.	864	1	1	1	XX
chrX	148450061	148451791	.	1730	1	2	1	XX
chrX	148452058	148452793	.	735	1	2	1	XX
chrX	148613372	148614418	.	1046	1	1	1	XX
chrX	148667378	148669852	.	2474	1	1	1	XX
chrX	148761224	148762265	.	1041	1	1	1	XX
chrX	148775600	148777066	.	1466	1	1	1	XX
chrX	149932772	149934603	.	1831	1	1	1	XX
chrX	150266452	150267225	.	773	1	1	1	XX
chrX	151649706	151650980	.	1274	1	1	1	XX
chrX	151696722	151697739	.	1017	1	1	1	XX
chrX	151772360	151773338	.	978	1	1	1	XX
chrX	153928504	153929690	.	1186	1	1	1	XX
chrX	154035626	154036728	.	1102	1	1	1	XX
chrX	155693686	155694719	.	1033	1	1	1	XX
chrX	155810061	155810795	.	734	1	1	1	XX
chrX	155970279	155971167	.	888	1	1	1	XX
chrX	156064473	156065146	.	673	1	1	1	XX
chrX	156065251	156066647	.	1396	1	1	1	XX
chrX	156574937	156576465	.	1528	1	1	1	XX
chrX	156939999	156941491	.	1492	1	1	1	XX
chrX	157203935	157204823	.	888	1	1	1	XX
chrX	157431550	157432949	.	1399	1	1	1	XX
chrX	159198198	159199913	.	1715	1	1	2	XX
chrX	159266373	159267363	.	990	1	1	1	XX
chrX	159325405	159326438	.	1033	1	1	1	XX
chrX	159339503	159340988	.	1485	1	1	1	XX
chrX	160347040	160348289	.	1249	1	1	1	XX
chrX	160394998	160397263	.	2265	1	1	1	XX
chrX	160513410	160514496	.	1086	1	1	1	XX
chrX	160811601	160812588	.	987	1	1	2	XX
chrX	160857620	160858543	.	923	1	1	0	X0
chrX	161417209	161418356	.	1147	1	1	1	XX
chrX	16195662	16197683	.	2021	1	1	1	XX
chrX	162608202	162609127	.	925	1	1	0	X0
chrX	162877824	162879493	.	1669	1	1	2	XX
chrX	162916389	162917906	.	1517	1	1	1	XX
chrX	162947530	162948712	.	1182	1	1	1	XX
chrX	163646184	163647177	.	993	1	1	1	XX
chrX	163819307	163820968	.	1661	1	1	1	XX
chrX	165110548	165112647	.	2099	1	1	1	XX
chrX	165757461	165758391	.	930	1	1	1	XX
chrX	166317430	166318921	.	1491	1	1	1	XX
chrX	166434543	166436277	.	1734	1	1	0	X0
chrX	17148451	17149649	.	1198	1	1	1	XX
chrX	17738619	17742023	.	3404	1	1	1	XX
chrX	18742273	18742995	.	722	1	2	1	XX
chrX	18743054	18744437	.	1383	1	2	1	XX
chrX	18813077	18815724	.	2647	1	1	1	XX
chrX	19941285	19942662	.	1377	1	1	1	XX
chrX	20002582	20003826	.	1244	1	1	1	XX
chrX	20193439	20194727	.	1288	1	2	1	XX
chrX	20194757	20196104	.	1347	1	2	1	XX
chrX	20235169	20236576	.	1407	1	1	1	XX
chrX	20239677	20241308	.	1631	1	1	1	XX
chrX	20265024	20266830	.	1806	1	1	1	XX
chrX	20280804	20281784	.	980	1	1	1	XX
chrX	20425551	20426980	.	1429	1	1	1	XX
chrX	20447113	20448134	.	1021	1	1	1	XX
chrX	20526843	20527884	.	1041	1	1	1	XX
chrX	20539143	20539895	.	752	1	1	1	XX
chrX	20638388	20639341	.	953	1	1	1	XX
chrX	20665557	20666631	.	1074	1	1	1	XX
chrX	23270035	23271153	.	1118	1	1	1	XX
chrX	33428792	33429741	.	949	1	1	1	XX
chrX	33651698	33652941	.	1243	1	1	1	XX
chrX	34138169	34139754	.	1585	1	1	1	XX
chrX	34184756	34185537	.	781	1	1	1	XX
chrX	34335560	34336669	.	1109	1	1	1	XX
chrX	34403061	34403925	.	864	1	1	1	XX
chrX	34413981	34415137	.	1156	1	1	1	XX
chrX	34442244	34444140	.	1896	1	1	1	XX
chrX	34623343	34626058	.	2715	1	1	1	XX
chrX	34649288	34650531	.	1243	1	1	1	XX
chrX	34666383	34667634	.	1251	1	1	1	XX
chrX	34730551	34732479	.	1928	1	1	1	XX
chrX	35542955	35544048	.	1093	1	1	1	XX
chrX	35808528	35809851	.	1323	1	1	1	XX
chrX	35916254	35917860	.	1606	1	1	1	XX
chrX	35918284	35918927	.	643	1	1	1	XX
chrX	35953484	35954644	.	1160	1	1	1	XX
chrX	35987633	35988315	.	682	1	1	1	XX
chrX	38754429	38756157	.	1728	1	1	1	XX
chrX	39263717	39265433	.	1716	1	1	1	XX
chrX	39502607	39503580	.	973	1	1	1	XX
chrX	39503688	39505186	.	1498	1	1	1	XX
chrX	45265556	45266532	.	976	1	1	0	X0
chrX	45560897	45562602	.	1705	1	1	1	XX
chrX	45609119	45609975	.	856	1	2	1	XX
chrX	45610013	45610793	.	780	1	2	1	XX
chrX	45637891	45638762	.	871	1	1	2	XX
chrX	45696237	45698462	.	2225	1	1	1	XX
chrX	45805676	45807615	.	1939	1	1	0	X0
chrX	45815372	45816417	.	1045	1	1	0	X0
chrX	45865637	45866974	.	1337	1	1	1	XX
chrX	45976114	45977624	.	1510	1	1	1	XX
chrX	46640597	46641550	.	953	1	1	1	XX
chrX	47890452	47891120	.	668	1	1	1	XX
chrX	47987814	47988624	.	810	1	1	1	XX
chrX	48369932	48371062	.	1130	1	1	1	XX
chrX	49032678	49034784	.	2106	1	1	1	XX
chrX	49517063	49518189	.	1126	1	1	1	XX
chrX	50265406	50266529	.	1123	1	1	1	XX
chrX	50341726	50342888	.	1162	1	1	1	XX
chrX	50621654	50623140	.	1486	1	1	1	XX
chrX	50722580	50723825	.	1245	1	1	1	XX
chrX	53599330	53600620	.	1290	1	1	1	XX
chrX	53707817	53709834	.	2017	1	1	2	XX
chrX	53850277	53851148	.	871	1	1	1	XX
chrX	53862921	53863921	.	1000	1	1	1	XX
chrX	54306105	54307667	.	1562	1	1	1	XX
chrX	54644796	54646231	.	1435	1	1	1	XX
chrX	5977523	5978246	.	723	1	1	1	XX
chrX	65748694	65750075	.	1381	1	1	1	XX
chrX	67617639	67618295	.	656	1	1	1	XX
chrX	67638075	67640110	.	2035	1	1	1	XX
chrX	6765027	6765800	.	773	1	1	1	XX
chrX	67729220	67730474	.	1254	1	1	1	XX
chrX	68468108	68469075	.	967	1	1	1	XX
chrX	68617571	68618642	.	1071	1	1	1	XX
chrX	68745261	68746192	.	931	1	1	1	XX
chrX	6895151	6896566	.	1415	1	1	1	XX
chrX	69061213	69062726	.	1513	1	1	1	XX
chrX	6951870	6953295	.	1425	1	1	0	X0
chrX	69519180	69520212	.	1032	1	1	1	XX
chrX	70163003	70165025	.	2022	1	1	1	XX
chrX	70473328	70475250	.	1922	1	1	1	XX
chrX	70587887	70588743	.	856	1	1	1	XX
chrX	70703736	70704532	.	796	1	1	1	XX
chrX	70728895	70730658	.	1763	1	1	1	XX
chrX	70918918	70920255	.	1337	1	1	1	XX
chrX	70960115	70961725	.	1610	1	1	1	XX
chrX	70961897	70962782	.	885	1	1	0	X0
chrX	71031212	71033771	.	2559	1	1	1	XX
chrX	71069363	71070581	.	1218	1	1	1	XX
chrX	71166321	71167498	.	1177	1	1	1	XX
chrX	71175110	71176472	.	1362	1	1	1	XX
chrX	71209595	71210201	.	606	1	2	1	XX
chrX	71210421	71213715	.	3294	1	2	1	XX
chrX	71267916	71269333	.	1417	1	1	1	XX
chrX	71329686	71331079	.	1393	1	1	1	XX
chrX	71490319	71492036	.	1717	1	1	1	XX
chrX	71494468	71495281	.	813	1	1	1	XX
chrX	71500029	71501407	.	1378	1	1	1	XX
chrX	7150364	7151474	.	1110	1	1	0	X0
chrX	7151568	7152345	.	777	1	1	1	XX
chrX	71516135	71517479	.	1344	1	1	1	XX
chrX	71526426	71528968	.	2542	1	1	1	XX
chrX	71541801	71543471	.	1670	1	1	1	XX
chrX	71550120	71551559	.	1439	1	1	1	XX
chrX	71574130	71575352	.	1222	1	1	1	XX
chrX	71612910	71613963	.	1053	1	1	1	XX
chrX	71617738	71618708	.	970	1	1	1	XX
chrX	71637571	71639454	.	1883	1	1	1	XX
chrX	71673063	71675870	.	2807	1	1	1	XX
chrX	72329441	72330318	.	877	1	1	1	XX
chrX	72340684	72341216	.	532	1	2	1	XX
chrX	72341261	72342394	.	1133	1	2	1	XX
chrX	72375261	72376385	.	1124	1	1	1	XX
chrX	7247491	7248573	.	1082	1	1	1	XX
chrX	72627517	72628551	.	1034	1	1	1	XX
chrX	72661118	72662590	.	1472	1	1	1	XX
chrX	7274174	7275357	.	1183	1	1	1	XX
chrX	72759645	72760620	.	975	1	1	1	XX
chrX	72822975	72823581	.	606	1	1	1	XX
chrX	7299063	7300178	.	1115	1	1	1	XX
chrX	73008823	73010406	.	1583	1	1	1	XX
chrX	73118734	73120867	.	2133	1	1	1	XX
chrX	7327258	7328255	.	997	1	1	0	X0
chrX	7339694	7343082	.	3388	1	1	1	XX
chrX	7366937	7368008	.	1071	1	1	1	XX
chrX	7399116	7399990	.	874	1	1	1	XX
chrX	7419304	7420544	.	1240	1	1	1	XX
chrX	7461082	7462512	.	1430	1	1	1	XX
chrX	7475471	7477265	.	1794	1	1	1	XX
chrX	74756132	74758128	.	1996	1	1	1	XX
chrX	75040283	75041518	.	1235	1	1	1	XX
chrX	7524091	7524953	.	862	1	1	1	XX
chrX	75828303	75829281	.	978	1	1	0	X0
chrX	7650735	7651682	.	947	1	1	1	XX
chrX	7708648	7710071	.	1423	1	1	1	XX
chrX	7721120	7723527	.	2407	1	1	1	XX
chrX	7752249	7753367	.	1118	1	1	1	XX
chrX	7768974	7770328	.	1354	1	1	1	XX
chrX	7782700	7783942	.	1242	1	1	1	XX
chrX	7828652	7829996	.	1344	1	1	1	XX
chrX	82818491	82819121	.	630	1	1	1	XX
chrX	82819141	82820102	.	961	1	1	0	X0
chrX	83020979	83022052	.	1073	1	1	1	XX
chrX	83022138	83022979	.	841	1	1	1	XX
chrX	8776763	8778048	.	1285	1	1	1	XX
chrX	90876598	90877843	.	1245	1	1	1	XX
chrX	90920514	90921300	.	786	1	1	1	XX
chrX	91076431	91077706	.	1275	1	1	1	XX
chrX	91366539	91367588	.	1049	1	1	1	XX
chrX	91368352	91369145	.	793	1	1	0	X0
chrX	91422668	91423583	.	915	1	1	1	XX
chrX	91457047	91458886	.	1839	1	1	1	XX
chrX	91480248	91481235	.	987	1	1	1	XX
chrX	91785502	91787476	.	1974	1	1	1	XX
chrX	92220670	92222371	.	1701	1	1	1	XX
chrX	92360895	92361848	.	953	1	1	1	XX
chrX	9239077	9240285	.	1208	1	1	1	XX
chrX	92638870	92640487	.	1617	1	1	1	XX
chrX	92906686	92908144	.	1458	1	1	1	XX
chrX	93151400	93152318	.	918	1	1	1	XX
chrX	93291204	93293009	.	1805	1	1	1	XX
chrX	94570898	94572658	.	1760	1	1	1	XX
chrX	96133212	96134502	.	1290	1	1	1	XX
chrX	96331337	96333142	.	1805	1	1	1	XX
chrX	96664815	96666190	.	1375	1	1	1	XX
chrX	97688823	97690691	.	1868	1	1	1	XX
chrX	97820623	97822240	.	1617	1	1	1	XX
chrX	97972408	97973834	.	1426	1	1	1	XX
chrX	98416564	98417789	.	1225	1	1	1	XX
chrX	98449537	98450468	.	931	1	1	1	XX
chrX	98469334	98470475	.	1141	1	1	1	XX
chrX	98614028	98615943	.	1915	1	1	1	XX
chrX	98624244	98625864	.	1620	1	1	1	XX
chrX	98728071	98729001	.	930	1	1	1	XX
chrX	98835134	98836925	.	1791	1	1	1	XX
chrX	99352570	99353256	.	686	1	1	1	XX
chrX	99383448	99385024	.	1576	1	1	1	XX
chrX	99447148	99448145	.	997	1	1	1	XX
chrX	99699570	99700878	.	1308	1	1	1	XX
chrX	99838769	99839748	.	979	1	1	1	XX
chr10	100050961	100052078	.	1117	2	1	1	XX
chr10	10277199	10278229	.	1030	2	1	1	XX
chr10	105009674	105011315	.	1641	2	1	1	XX
chr10	105011333	105012545	.	1212	2	1	1	XX
chr10	105278083	105279545	.	1462	2	1	1	XX
chr10	10869151	10870390	.	1239	2	1	1	XX
chr10	109340979	109341751	.	772	2	0	1	0X
chr10	11000153	11001292	.	1139	2	1	1	XX
chr10	11001344	11002132	.	788	2	1	1	XX
chr10	110182280	110183247	.	967	2	1	1	XX
chr10	110445853	110447077	.	1224	2	1	1	XX
chr10	110601827	110603334	.	1507	2	1	1	XX
chr10	110735360	110736487	.	1127	2	1	1	XX
chr10	110909534	110910268	.	734	2	0	1	0X
chr10	110910393	110911514	.	1121	2	1	1	XX
chr10	110943565	110945636	.	2071	2	1	1	XX
chr10	111409643	111410849	.	1206	2	1	1	XX
chr10	112365127	112366362	.	1235	2	1	1	XX
chr10	114687202	114688526	.	1324	2	1	1	XX
chr10	114750769	114753402	.	2633	2	1	1	XX
chr10	114798235	114799358	.	1123	2	1	1	XX
chr10	114799560	114800375	.	815	2	0	1	0X
chr10	114819450	114821660	.	2210	2	1	2	XX
chr10	114822007	114823532	.	1525	2	1	2	XX
chr10	116018477	116019271	.	794	2	1	1	XX
chr10	116573984	116596070	.	22086	2	1	1	XX
chr10	118675504	118677168	.	1664	2	1	1	XX
chr10	118677197	118678452	.	1255	2	1	1	XX
chr10	119549057	119550076	.	1019	2	1	1	XX
chr10	119645549	119647277	.	1728	2	1	1	XX
chr10	119663930	119665320	.	1390	2	1	1	XX
chr10	119910046	119910889	.	843	2	0	1	0X
chr10	119911074	119911824	.	750	2	2	4	XX
chr10	119911883	119912744	.	861	2	2	4	XX
chr10	119913029	119914227	.	1198	2	2	4	XX
chr10	119914328	119915376	.	1048	2	2	4	XX
chr10	120415130	120416534	.	1404	2	1	1	XX
chr10	120470565	120471207	.	642	2	0	1	0X
chr10	120802156	120803401	.	1245	2	1	1	XX
chr10	121022383	121025221	.	2838	2	2	1	XX
chr10	121061925	121063501	.	1576	2	1	1	XX
chr10	121176284	121177965	.	1681	2	1	1	XX
chr10	121483576	121484763	.	1187	2	1	1	XX
chr10	121534428	121535105	.	677	2	0	1	0X
chr10	121885399	121887451	.	2052	2	1	1	XX
chr10	122323431	122324313	.	882	2	0	1	0X
chr10	122348345	122349158	.	813	2	1	1	XX
chr10	122420347	122422141	.	1794	2	1	1	XX
chr10	122422209	122422946	.	737	2	1	1	XX
chr10	122512078	122513305	.	1227	2	1	1	XX
chr10	122632416	122633384	.	968	2	1	1	XX
chr10	122634051	122634881	.	830	2	1	1	XX
chr10	125403095	125404488	.	1393	2	1	1	XX
chr10	125404602	125405840	.	1238	2	0	1	0X
chr10	12586682	12588880	.	2198	2	1	1	XX
chr10	126337484	126338107	.	623	2	1	1	XX
chr10	126342485	126343313	.	828	2	1	1	XX
chr10	126416807	126417813	.	1006	2	0	1	0X
chr10	126466997	126468007	.	1010	2	1	1	XX
chr10	126477759	126479389	.	1630	2	1	1	XX
chr10	126500538	126502152	.	1614	2	1	1	XX
chr10	126505837	126508449	.	2612	2	2	1	XX
chr10	126557290	126558351	.	1061	2	1	1	XX
chr10	126624809	126625445	.	636	2	1	2	XX
chr10	126625933	126627169	.	1236	2	1	2	XX
chr10	126631707	126633664	.	1957	2	1	1	XX
chr10	126647460	126648787	.	1327	2	1	1	XX
chr10	126703519	126704929	.	1410	2	1	1	XX
chr10	126724293	126725783	.	1490	2	1	1	XX
chr10	126727714	126729907	.	2193	2	1	1	XX
chr10	126747900	126749643	.	1743	2	1	1	XX
chr10	12682990	12684837	.	1847	2	1	1	XX
chr10	126958575	126959850	.	1275	2	1	1	XX
chr10	127055683	127057275	.	1592	2	1	1	XX
chr10	127079325	127081710	.	2385	2	1	1	XX
chr10	127101778	127103880	.	2102	2	1	1	XX
chr10	127114090	127115084	.	994	2	0	1	0X
chr10	127176801	127177792	.	991	2	1	1	XX
chr10	12727853	12729325	.	1472	2	1	1	XX
chr10	127451952	127452884	.	932	2	0	1	0X
chr10	127471757	127474035	.	2278	2	1	1	XX
chr10	127474123	127474817	.	694	2	0	1	0X
chr10	127494912	127496117	.	1205	2	1	2	XX
chr10	127496152	127497669	.	1517	2	1	2	XX
chr10	127519434	127520162	.	728	2	1	1	XX
chr10	127520264	127521707	.	1443	2	1	1	XX
chr10	127528190	127530497	.	2307	2	1	1	XX
chr10	127534079	127535521	.	1442	2	1	1	XX
chr10	127612155	127613623	.	1468	2	1	1	XX
chr10	127616684	127617613	.	929	2	0	1	0X
chr10	127630934	127632283	.	1349	2	1	1	XX
chr10	127647499	127649213	.	1714	2	1	1	XX
chr10	127668430	127670023	.	1593	2	1	1	XX
chr10	127707546	127708986	.	1440	2	1	1	XX
chr10	127739451	127740597	.	1146	2	0	1	0X
chr10	127740645	127741569	.	924	2	0	1	0X
chr10	127759091	127760678	.	1587	2	1	1	XX
chr10	127773969	127775934	.	1965	2	1	1	XX
chr10	127804919	127805820	.	901	2	1	1	XX
chr10	127814131	127815285	.	1154	2	1	1	XX
chr10	127845722	127846979	.	1257	2	1	1	XX
chr10	127848655	127849854	.	1199	2	1	1	XX
chr10	127895366	127896219	.	853	2	1	1	XX
chr10	127896715	127897519	.	804	2	1	1	XX
chr10	127929430	127932438	.	3008	2	1	1	XX
chr10	127961942	127963054	.	1112	2	1	1	XX
chr10	127983989	127986516	.	2527	2	2	1	XX
chr10	128001505	128003296	.	1791	2	1	1	XX
chr10	128062252	128063859	.	1607	2	1	1	XX
chr10	128110354	128111837	.	1483	2	0	1	0X
chr10	128132155	128133430	.	1275	2	1	1	XX
chr10	128140612	128142099	.	1487	2	1	1	XX
chr10	128184332	128186505	.	2173	2	1	1	XX
chr10	128240132	128243853	.	3721	2	1	1	XX
chr10	128257997	128260193	.	2196	2	1	1	XX
chr10	128327393	128328683	.	1290	2	1	1	XX
chr10	128346794	128348963	.	2169	2	1	1	XX
chr10	128359140	128360202	.	1062	2	0	1	0X
chr10	128360227	128361193	.	966	2	1	1	XX
chr10	12912127	12913151	.	1024	2	1	1	XX
chr10	129978762	129980093	.	1331	2	1	1	XX
chr10	13272198	13273953	.	1755	2	1	1	XX
chr10	13685696	13688318	.	2622	2	2	1	XX
chr10	14423896	14425363	.	1467	2	1	1	XX
chr10	17441322	17445263	.	3941	2	2	1	XX
chr10	17741686	17743329	.	1643	2	1	1	XX
chr10	17954067	17955605	.	1538	2	1	1	XX
chr10	18732370	18733803	.	1433	2	1	2	XX
chr10	18733898	18735326	.	1428	2	1	2	XX
chr10	19311935	19313069	.	1134	2	0	1	0X
chr10	19626920	19627632	.	712	2	0	1	0X
chr10	20031117	20033550	.	2433	2	2	1	XX
chr10	20672388	20673046	.	658	2	1	1	XX
chr10	21015771	21016744	.	973	2	1	1	XX
chr10	21713670	21716789	.	3119	2	2	1	XX
chr10	22450029	22450870	.	841	2	1	2	XX
