peak_chr	peak_start	peak_end	gene_name	gene_class	distance
chr11	22715759	22716287	B3GNT2:NM_016888:NM_001169114	core_assigned_peak	18451
chr11	22791133	22791700	B3GNT2:NM_016888:NM_001169114	core_assigned_peak	28297
chr1	140088093	140089141	PTPRC:NM_011210:NM_001111316	core_assigned_peak	13711
chr11	44288829	44289621	UBLCP1:NM_024475	core_assigned_peak	2279
chr11	44293698	44294287	UBLCP1:NM_024475	core_assigned_peak	7148
chr11	44388133	44388732	EBF1:IMP_00002:NM_007897	core_assigned_peak	35533
chr11	46212399	46212970	ITK:NM_010583	core_assigned_peak	6882
chr11	4947898	4948264	AP1B1:NM_007454	core_assigned_peak	5166
chr11	49796381	49796852	RASGEF1C:NM_029004	core_assigned_peak	2656
chr11	5058097	5058840	EMID1:NM_080595	core_assigned_peak	3372
chr11	5076946	5077658	EMID1:NM_080595	core_assigned_peak	22221
chr11	52124112	52124658	TCF7:NM_009331	core_assigned_peak	25860
chr1	155556394	155556985	RGS8:NM_026380	core_assigned_peak	11599
chr11	59887231	59888104	RAI1:NM_009021:NM_001037764	core_assigned_peak	27910
chr1	16217771	16218664	STAU2:NM_025303:NM_001111272	core_assigned_peak	226
chr11	67294023	67294568	GAS7:NM_008088:NM_001109657	core_assigned_peak	49431
chr1	167647863	167648445	RCSD1:NM_178593:NM_001038846	core_assigned_peak	7138
chr1	167654474	167655495	RCSD1:NM_178593:NM_001038846	core_assigned_peak	13749
chr11	68311865	68312767	PIK3R5:NM_177320	core_assigned_peak	517
chr11	72767068	72768309	ATP2A3:NM_016745:NM_001163337:NM_001163336	core_assigned_peak	3861
chr1	172869360	172869717	FCRLA:NM_145141:NR_027666:NM_001160215	core_assigned_peak	9146
chr1	174442934	174444564	CCDC19:NM_027972	core_assigned_peak	4196
chr11	75340130	75340746	SLC43A2:NM_173388	core_assigned_peak	1965
chr11	75389041	75389624	SLC43A2:NM_173388	core_assigned_peak	498
chr11	76406817	76407550	ABR:NM_198018:NM_198895:NM_198894	core_assigned_peak	13088
chr11	78816570	78817007	KSR1:NM_013571	core_assigned_peak	11295
chr11	79091996	79092675	WSB1:NM_019653:NM_001042565	core_assigned_peak	21299
chr11	79101004	79101892	WSB1:NM_019653:NM_001042565	core_assigned_peak	30307
chr11	82172866	82173844	TMEM132E:NM_023438	core_assigned_peak	26057
chr11	8579008	8579945	TNS3:NM_001083587	core_assigned_peak	11970
chr1	193106896	193107684	NENF:NM_025424	core_assigned_peak	22991
chr1	193240493	193241284	PPP2R5A:NM_144880	core_assigned_peak	17073
chr1	193258959	193259621	PPP2R5A:NM_144880	core_assigned_peak	35539
chr1	193271389	193272024	PPP2R5A:NM_144880	core_assigned_peak	47969
chr11	98320068	98321239	IKZF3:NM_011771	core_assigned_peak	4767
chr12	101765225	101766074	TTC7B:NM_001033213	core_assigned_peak	3693
chr12	112727452	112727924	GM266:NM_001033248	core_assigned_peak	918
chr12	114405896	114406959	4930427A07RIK:NM_134041	core_assigned_peak	2227
chr12	114466231	114467080	TMEM121:NM_153776	core_assigned_peak	38498
chr12	118734708	118735499	RAPGEF5:NM_175930	core_assigned_peak	16952
chr12	34063012	34063451	ATXN7L1:NM_028139:NM_001033436	core_assigned_peak	9870
chr12	3917608	3918216	DNMT3A:NM_007872:NM_153743	core_assigned_peak	3165
chr12	80939003	80939889	RAD51L1:NM_009014	core_assigned_peak	23326
chr12	80941017	80942193	RAD51L1:NM_009014	core_assigned_peak	25340
chr12	80944042	80945019	RAD51L1:NM_009014	core_assigned_peak	28365
chr12	85608280	85608688	C130039O16RIK:NM_001163502:NM_001163501	core_assigned_peak	45949
chr12	86015708	86016542	TMEM90A:NM_001033334	core_assigned_peak	1685
chr12	86523791	86524212	PGF:NM_008827	core_assigned_peak	3056
chr12	86533321	86534296	PGF:NM_008827	core_assigned_peak	12586
chr12	86549668	86550525	PGF:NM_008827	core_assigned_peak	28933
chr13	112610124	112610652	MAP3K1:NM_011945	core_assigned_peak	8433
chr13	112635619	112636296	MAP3K1:NM_011945	core_assigned_peak	33928
chr13	30094811	30095484	E2F3:NM_010093	core_assigned_peak	14379
chr13	30861621	30862236	IRF4:NM_013674	core_assigned_peak	2825
chr13	30905352	30905711	IRF4:NM_013674	core_assigned_peak	46556
chr13	51909277	51909664	SEMA4D:NM_013660	core_assigned_peak	17764
chr13	51937963	51938584	SEMA4D:NM_013660	core_assigned_peak	46450
chr13	52667746	52668817	SYK:NM_011518	core_assigned_peak	20933
chr13	54317977	54319220	HRH2:NM_008286:NM_001010973	core_assigned_peak	176
chr13	54461126	54461931	CPLX2:NM_009946	core_assigned_peak	8281
chr13	54526540	54527163	CPLX2:NM_009946	core_assigned_peak	41262
chr13	56260189	56261122	TIFAB:NM_145976:NM_001168615	core_assigned_peak	13941
chr13	74253378	74253951	SLC9A3:NM_001081060	core_assigned_peak	2511
chr1	38206635	38207273	AFF3:NM_010678	core_assigned_peak	26898
chr1	38750768	38751545	AFF3:NM_010678	core_assigned_peak	26468
chr13	93506547	93507519	SERINC5:NM_172588	core_assigned_peak	24646
chr14	19212269	19212962	UBE2E1:NM_009455	core_assigned_peak	45411
chr14	20804178	20804980	GNG2:NM_010315:NM_001038637	core_assigned_peak	5207
chr14	22289430	22290139	ADK:NM_134079	core_assigned_peak	21662
chr14	33763878	33764786	NM_001146022:NM_001146022	core_assigned_peak	7947
chr14	34002372	34003667	NM_001146022:NM_001146022	core_assigned_peak	1620
chr14	35573995	35575035	WAPAL:NM_001004436	core_assigned_peak	14592
chr14	45710861	45711612	TXNDC16:NM_172597	core_assigned_peak	42510
chr14	64046529	64046987	BLK:NM_007549	core_assigned_peak	8005
chr14	64047858	64048258	BLK:NM_007549	core_assigned_peak	9334
chr14	70228969	70229638	PEBP4:NM_028560:NM_028526	core_assigned_peak	8088
chr14	70230361	70231452	PEBP4:NM_028560:NM_028526	core_assigned_peak	6274
chr14	75376757	75377159	LRCH1:NM_001033439	core_assigned_peak	26573
chr14	76234431	76235140	SLC25A30:NM_026232	core_assigned_peak	45087
chr14	79202065	79203168	1300010F03RIK:NM_173758:NM_027906	core_assigned_peak	43316
chr15	100260207	100260965	SLC11A2:NM_008732:NM_001146161	core_assigned_peak	4221
chr15	11299104	11299665	TARS:NM_033074	core_assigned_peak	13752
chr1	52710041	52710515	MFSD6:NM_133829:NM_178081	core_assigned_peak	2632
chr15	31209304	31209961	DAP:NM_146057	core_assigned_peak	5211
chr15	36680926	36681406	YWHAZ:NM_011740	core_assigned_peak	18612
chr15	36681709	36682317	YWHAZ:NM_011740	core_assigned_peak	17701
chr1	53848219	53848674	HECW2:NM_001001883:NM_172655	core_assigned_peak	15043
chr15	57680849	57681310	ZHX2:NM_199449	core_assigned_peak	9462
chr15	58932469	58933176	MTSS1:NM_001146180:NM_144800	core_assigned_peak	16388
chr15	59456072	59456856	NSMCE2:NM_001164604:NM_026746	core_assigned_peak	22834
chr15	66893978	66894562	ST3GAL1:NM_009177	core_assigned_peak	39874
chr15	73322484	73323328	DENND3:NM_001081066	core_assigned_peak	17161
chr15	73498507	73499728	GPR20:NM_173365	core_assigned_peak	25308
chr15	78305286	78306285	TMPRSS6:NM_027902	core_assigned_peak	3722
chr15	82048874	82049937	TNFRSF13C:NM_028075	core_assigned_peak	2236
chr15	83558247	83558667	SCUBE1:NM_022723	core_assigned_peak	296
chr15	83566975	83567607	SCUBE1:NM_022723	core_assigned_peak	9024
chr15	85327827	85328439	ATXN10:NM_016843	core_assigned_peak	33561
chr15	85882188	85883017	GRAMD4:NM_172611	core_assigned_peak	2619
chr15	9421542	9422242	CAPSL:NM_029341	core_assigned_peak	25752
chr15	97611117	97611708	RAPGEF3:NM_144850	core_assigned_peak	10520
chr15	98000800	98001464	PFKM:NM_001163488:NM_001163487:NM_021514	core_assigned_peak	37921
chr16	10771960	10772779	CLEC16A:NM_177562	core_assigned_peak	26996
chr16	10805981	10806637	A630055G03RIK:NM_001162932	core_assigned_peak	26014
chr16	10818500	10819180	A630055G03RIK:NM_001162932	core_assigned_peak	13471
chr16	10843909	10844889	A630055G03RIK:NM_001162932	core_assigned_peak	581
chr16	17969236	17969879	VPREB2:NM_016983	core_assigned_peak	8278
chr16	18194368	18195579	RTN4R:NM_022982	core_assigned_peak	41867
chr16	29653555	29654176	OPA1:NM_133752	core_assigned_peak	979
chr16	29657585	29658642	OPA1:NM_133752	core_assigned_peak	5009
chr16	4029169	4030098	BTBD12:NM_177472	core_assigned_peak	24989
chr16	56068629	56068966	SENP7:NM_001003972:NM_025483:NM_001003971:NM_001003973	core_assigned_peak	4055
chr16	91522934	91523830	IFNAR1:NM_010508	core_assigned_peak	12167
chr16	93816280	93817136	MORC3:NM_001045529	core_assigned_peak	12729
chr16	94965314	94965793	DYRK1A:NM_007890:NM_001113389	core_assigned_peak	48188
chr16	96805811	96806451	DSCAM:NM_031174	core_assigned_peak	7235
chr16	98218139	98218743	ZFP295:NM_175428:NM_001081685:NM_001081684	core_assigned_peak	31853
chr17	27686353	27687035	NUDT3:NM_019837	core_assigned_peak	29300
chr17	28445462	28446195	PPARD:NM_011145	core_assigned_peak	7048
chr17	28655500	28656310	FKBP5:NM_010220	core_assigned_peak	29943
chr17	29530171	29530974	FGD2:NM_013710:NM_001159538	core_assigned_peak	13693
chr17	29531059	29531485	FGD2:NM_013710:NM_001159538	core_assigned_peak	14581
chr17	29532225	29533050	FGD2:NM_013710:NM_001159538	core_assigned_peak	15747
chr17	31175313	31175922	ABCG1:NM_009593	core_assigned_peak	16216
chr17	31339037	31339581	TMPRSS3:NM_080727:NM_001163776	core_assigned_peak	618
chr17	34307949	34308742	H2-DMB2:NM_010388	core_assigned_peak	19909
chr17	34371655	34372314	H2-OB:NM_010389	core_assigned_peak	1035
chr17	35355393	35356402	NFKBIL1:NM_010909	core_assigned_peak	717
chr17	56432571	56433410	KDM4B:NM_172132	core_assigned_peak	29562
chr17	5798363	5798799	SNX9:NM_025664	core_assigned_peak	40080
chr17	64929167	64929397	MAN2A1:NM_008549	core_assigned_peak	19091
chr17	7031664	7032382	EZR:NM_009510	core_assigned_peak	42035
chr17	71828533	71829185	NDC80:NM_023294	core_assigned_peak	16254
chr17	80636178	80636575	DHX57:NM_198942:NM_001163759	core_assigned_peak	1068
chr17	83723092	83723925	EML4:NM_199466:NM_001114362:NM_001114361	core_assigned_peak	23845
chr1	78534927	78535314	MOGAT1:NM_026713	core_assigned_peak	179
chr17	87548856	87549919	SOCS5:NM_019654	core_assigned_peak	11931
chr18	21831048	21831516	KLHL14:NM_001081403	core_assigned_peak	17679
chr18	21834455	21834889	KLHL14:NM_001081403	core_assigned_peak	21086
chr18	35975255	35976174	UBE2D2:NM_019912	core_assigned_peak	8430
chr18	36069746	36070356	CXXC5:NM_133687	core_assigned_peak	48404
chr18	39133664	39134016	ARHGAP26:NM_175164	core_assigned_peak	16282
chr18	42020797	42021330	PRELID2:NM_029942	core_assigned_peak	14019
chr18	55006228	55006898	ZFP608:NM_175751	core_assigned_peak	40802
chr18	61081269	61082441	CAMK2A:NM_177407:NM_009792	core_assigned_peak	344
chr18	70700533	70701226	POLI:NM_001136090:NM_011972	core_assigned_peak	8058
chr18	82641068	82641859	MBP:NM_001025245:NM_010777:NM_001025255:NM_001025251:NM_001025259:NM_001025258:NM_001025256:NM_001025254	core_assigned_peak	155
chr1	88375673	88376294	PTMA:NM_008972	core_assigned_peak	44516
chr19	21657777	21658225	1110059E24RIK:NM_025423	core_assigned_peak	13577
chr19	37589162	37589740	EXOC6:NM_175353	core_assigned_peak	32667
chr19	41465150	41465859	PIK3AP1:NM_031376	core_assigned_peak	3090
chr19	41825594	41826353	SLIT1:NM_015748	core_assigned_peak	4748
chr19	53498834	53499768	NR_028427:NR_028427	core_assigned_peak	15933
chr19	53554054	53554771	NR_028427:NR_028427	core_assigned_peak	12268
chr19	53577073	53577823	NR_028427:NR_028427	core_assigned_peak	35287
chr19	53959966	53960445	PDCD4:NM_011050:NM_001168492:NM_001168491	core_assigned_peak	3775
chr19	55198046	55198658	GPAM:NM_008149	core_assigned_peak	21609
chr19	57324061	57324763	ABLIM1:NM_001103178:NM_001103177:NM_178688	core_assigned_peak	31039
chr19	6041368	6042454	SYVN1:NM_028769:NM_001164709	core_assigned_peak	1621
chr19	6331264	6332292	MEN1:NM_001168488:NM_001168489:NM_008583:NM_001168490	core_assigned_peak	186
chr19	6946136	6946914	CCDC88B:NM_001081291	core_assigned_peak	10935
chr19	7298736	7299230	NAA40:NM_027643	core_assigned_peak	927
chr19	7299529	7300107	NAA40:NM_027643	core_assigned_peak	50
chr19	7327594	7328729	NAA40:NM_027643	core_assigned_peak	9382
chr2	114499595	114499931	ATPBD4:NM_025675	core_assigned_peak	16431
chr2	118316316	118317517	BMF:NM_138313	core_assigned_peak	36975
chr2	118324605	118325895	BMF:NM_138313	core_assigned_peak	28597
chr2	118386262	118387067	BMF:NM_138313	core_assigned_peak	8348
chr2	119180833	119182080	INO80:NM_026574	core_assigned_peak	16698
chr2	119697605	119698423	MGA:NM_013720:NM_001164274	core_assigned_peak	22040
chr2	129478294	129478982	SIRPA:NM_007547:NM_001177646:NM_001177647	core_assigned_peak	20335
chr2	156744292	156744645	SLA2:NM_029983	core_assigned_peak	28978
chr2	158000480	158001486	D630003M21RIK:NM_001131021:NM_177657	core_assigned_peak	6782
chr2	163421535	163422263	TTPAL:NM_029512:NM_181734	core_assigned_peak	3286
chr2	164247847	164249268	SDC4:NM_011521	core_assigned_peak	478
chr2	165477462	165478261	EYA2:NM_010165	core_assigned_peak	36
chr2	165747306	165748197	ZMYND8:NM_027230	core_assigned_peak	34618
chr2	166224277	166224683	AL591884.1:NR_015558	core_assigned_peak	45767
chr2	166571240	166572257	PREX1:NM_177782	core_assigned_peak	29408
chr2	166906476	166907784	KCNB1:NM_008420	core_assigned_peak	21098
chr2	167027119	167027857	KCNB1:NM_008420	core_assigned_peak	10320
chr2	167096564	167097296	B4GALT5:NM_019835	core_assigned_peak	26648
chr2	167105761	167106808	B4GALT5:NM_019835	core_assigned_peak	17136
chr2	167205727	167206598	B4GALT5:NM_019835	core_assigned_peak	28549
chr2	167735365	167736747	PTPN1:NM_011201	core_assigned_peak	18579
chr2	168254939	168255587	NFATC2:NM_010899:NM_001136073:NM_001037177:NM_001037178	core_assigned_peak	46322
chr2	168259023	168260148	NFATC2:NM_010899:NM_001136073:NM_001037177:NM_001037178	core_assigned_peak	41761
chr2	168264229	168265439	NFATC2:NM_010899:NM_001136073:NM_001037177:NM_001037178	core_assigned_peak	36470
chr2	172259201	172259677	CASS4:NM_001033538:NM_001080820	core_assigned_peak	841
chr2	173049451	173049864	PMEPA1:NM_022995	core_assigned_peak	101
chr2	18926468	18927005	PIP4K2A:NM_008845	core_assigned_peak	4220
chr2	31995855	31996689	BAT2L:NM_172661:NM_001159634	core_assigned_peak	7478
chr2	32493256	32493929	AK1:NM_021515	core_assigned_peak	2684
chr2	34796557	34797525	TRAF1:NM_009421	core_assigned_peak	1252
chr2	34831783	34832529	TRAF1:NM_009421	core_assigned_peak	11991
chr2	35592859	35593760	DAB2IP:NM_001114125:NM_001114124:NM_001001602	core_assigned_peak	6345
chr2	37624018	37624712	DENND1A:NM_146122	core_assigned_peak	29797
chr2	58275706	58276072	ACVR1:NM_007394:NM_001110205:NM_001110204	core_assigned_peak	22776
chr2	73378221	73378994	CHRNA1:NM_007389	core_assigned_peak	22343
chr3	105627108	105627602	ADORA3:NM_027025:NM_009631:NM_001174169	core_assigned_peak	43673
chr3	107034026	107034512	PROK1:NM_001044382	core_assigned_peak	3936
chr3	108192056	108192636	CELSR2:NM_017392:NM_001004177	core_assigned_peak	1129
chr3	121072384	121072877	ALG14:NM_024178	core_assigned_peak	7455
chr3	121074802	121075308	ALG14:NM_024178	core_assigned_peak	9873
chr3	130809640	130810788	LEF1:NM_010703	core_assigned_peak	100
chr3	135243197	135244116	NFKB1:NM_008689	core_assigned_peak	3502
chr3	53077065	53077589	LHFP:NM_175386	core_assigned_peak	11464
chr3	53101112	53101914	LHFP:NM_175386	core_assigned_peak	35511
chr3	83866924	83867666	D930015E06RIK:NM_172681	core_assigned_peak	20341
chr3	90182395	90183175	INTS3:NM_178876:NM_145540	core_assigned_peak	12134
chr3	95455858	95456616	MCL1:NM_008562	core_assigned_peak	3526
chr3	97774991	97775664	GM5544:NM_001033779	core_assigned_peak	4050
chr4	100970787	100971519	JAK1:NM_146145	core_assigned_peak	30400
chr4	105969198	105969624	USP24:NM_183225	core_assigned_peak	16693
chr4	106502068	106502624	ACOT11:NM_025590	core_assigned_peak	27132
chr4	122611136	122611605	CAP1:NM_007598	core_assigned_peak	45512
chr4	128658163	128659047	ADC:NM_172875	core_assigned_peak	16002
chr4	130445919	130446575	LAPTM5:NM_010686	core_assigned_peak	20173
chr4	132987243	132987951	SLC9A1:NM_016981	core_assigned_peak	7630
chr4	133212082	133212691	ZDHHC18:NM_001017968	core_assigned_peak	20238
chr4	133608191	133609072	AIM1L:NM_001162970	core_assigned_peak	12794
chr4	134328784	134329674	LDLRAP1:NM_145554	core_assigned_peak	2365
chr4	135269569	135270153	IL28RA:NM_174851	core_assigned_peak	5476
chr4	135432375	135433031	CNR2:NM_009924	core_assigned_peak	15787
chr4	135683590	135684305	ID3:NM_008321	core_assigned_peak	12931
chr4	140415159	140416528	PADI2:NM_008812	core_assigned_peak	43246
chr4	140448246	140448455	PADI2:NM_008812	core_assigned_peak	11319
chr4	140885701	140886589	EPHA2:NM_010139	core_assigned_peak	408
chr4	140909553	140910171	EPHA2:NM_010139	core_assigned_peak	24260
chr4	144801056	144801674	TNFRSF1B:NM_011610	core_assigned_peak	596
chr4	149433737	149434670	H6PD:NM_173371	core_assigned_peak	48105
chr4	154855365	154855913	2010015L04RIK:NM_001166029:NM_177674	core_assigned_peak	38146
chr4	32318438	32319129	BACH2:NM_007521:NM_001109661	core_assigned_peak	4295
chr4	43477836	43478589	CD72:NM_001110322:NM_001110320:NM_007654:NM_001110321	core_assigned_peak	7838
chr4	44741757	44742220	PAX5:IMP_00001:NM_008782	core_assigned_peak	15413
chr4	48058964	48059852	NR4A3:NM_015743	core_assigned_peak	1767
chr4	57051079	57051583	EPB4.1L4B:NM_019427	core_assigned_peak	23014
chr4	57053180	57053972	EPB4.1L4B:NM_019427	core_assigned_peak	20625
chr4	59277975	59278736	RP23-286H14.1:NM_001163288	core_assigned_peak	48818
chr4	94665914	94666403	JUN:NM_010591	core_assigned_peak	49323
chr5	107732349	107733117	TGFBR3:NM_011578	core_assigned_peak	11235
chr5	108167849	108168551	EVI5:NM_007964	core_assigned_peak	5262
chr5	112671225	112672082	TPST2:NM_009419	core_assigned_peak	31144
chr5	112700026	112700657	TPST2:NM_009419	core_assigned_peak	2569
chr5	114237011	114237669	ISCU:NM_025526	core_assigned_peak	8720
chr5	114264073	114264878	SELPLG:NM_009151	core_assigned_peak	2928
chr5	114287004	114287646	SELPLG:NM_009151	core_assigned_peak	3994
chr5	115617250	115618208	CABP1:NM_013879	core_assigned_peak	491
chr5	116840472	116840974	HSPB8:NM_030704	core_assigned_peak	17529
chr5	118463986	118464746	FBXO21:NM_145564	core_assigned_peak	3786
chr5	123599330	123600294	RHOF:NM_175092	core_assigned_peak	14192
chr5	123600782	123601443	RHOF:NM_175092	core_assigned_peak	15644
chr5	123831652	123832454	MLXIP:NM_177582:NM_133917	core_assigned_peak	9873
chr5	137116631	137117608	MYL10:NM_021611:NM_001085387	core_assigned_peak	48907
chr5	141093688	141094197	LFNG:NM_008494	core_assigned_peak	2189
chr5	141501497	141501944	CARD11:NM_175362	core_assigned_peak	22447
chr5	141670146	141670579	SDK1:NM_177879	core_assigned_peak	44408
chr5	142867638	142868502	FOXK1:NM_199068	core_assigned_peak	6448
chr5	144834457	144835105	LMTK2:NM_001081109	core_assigned_peak	23699
chr5	149679214	149679905	KATNAL1:NM_153572	core_assigned_peak	3255
chr5	149751499	149752053	KATNAL1:NM_153572	core_assigned_peak	8776
chr5	149770276	149771452	KATNAL1:NM_153572	core_assigned_peak	27553
chr5	149788153	149788882	KATNAL1:NM_153572	core_assigned_peak	45430
chr5	149789640	149790409	KATNAL1:NM_153572	core_assigned_peak	46917
chr5	22827973	22828333	LHFPL3:NM_001081231:NM_029990	core_assigned_peak	46559
chr5	32714579	32715323	PPP1CB:NM_172707	core_assigned_peak	43519
chr5	33586911	33587510	CTBP1:NM_013502	core_assigned_peak	2861
chr5	35962194	35962755	ACOX3:NM_030721	core_assigned_peak	5744
chr5	37435881	37436624	JAKMIP1:NM_178394	core_assigned_peak	2971
chr5	44629036	44629310	TAPT1:NM_173764	core_assigned_peak	8691
chr5	64746503	64747260	TBC1D1:NM_019636	core_assigned_peak	3778
chr5	64751712	64752150	TBC1D1:NM_019636	core_assigned_peak	8987
chr5	64755554	64756613	TBC1D1:NM_019636	core_assigned_peak	12829
chr5	66292030	66292581	RHOH:NM_001081105	core_assigned_peak	4091
chr5	66320258	66320930	RHOH:NM_001081105	core_assigned_peak	32319
chr5	89684113	89684763	SLC4A4:NM_001136260:NM_018760	core_assigned_peak	15432
chr5	89709337	89709871	SLC4A4:NM_001136260:NM_018760	core_assigned_peak	40656
chr5	92522586	92523210	G3BP2:NM_001080797:NM_001080794:NM_001080796:NM_011816:NM_001080795	core_assigned_peak	7325
chr6	108522492	108522865	ITPR1:NM_010585	core_assigned_peak	21385
chr6	120005632	120006524	WNK1:NR_028257:NM_198703	core_assigned_peak	14459
chr6	120568593	120569505	CECR2:NM_001128151	core_assigned_peak	44433
chr6	120585568	120586960	CECR2:NM_001128151	core_assigned_peak	26978
chr6	120593794	120594258	CECR2:NM_001128151	core_assigned_peak	19680
chr6	120594444	120595282	CECR2:NM_001128151	core_assigned_peak	18656
chr6	120598346	120598955	CECR2:NM_001128151	core_assigned_peak	14983
chr6	124847100	124847612	CD4:NM_013488	core_assigned_peak	6373
chr6	129182843	129183528	CD69:NM_001033122	core_assigned_peak	33814
chr6	129183706	129184741	CD69:NM_001033122	core_assigned_peak	32601
chr6	135273278	135274054	EMP1:NM_010128	core_assigned_peak	36394
chr6	145038449	145039601	BCAT1:NM_001024468:NM_007532	core_assigned_peak	11272
chr6	145054657	145055189	LRMP:NM_008511	core_assigned_peak	12569
chr6	146462892	146463791	ITPR2:NM_019923:NM_010586	core_assigned_peak	9958
chr6	29145726	29146270	IMPDH1:NM_011829	core_assigned_peak	4169
chr6	29195739	29196078	IMPDH1:NM_011829	core_assigned_peak	30968
chr6	38845685	38846243	TBXAS1:NM_011539	core_assigned_peak	20241
chr6	39282248	39282975	SLC37A3:NM_028123	core_assigned_peak	1796
